country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
MYS,VNM,2026,586441739.2801776,205234639.88636908,791676379.1665467,108609481.1393536,70738963.04430269,99794944.41599868,45779524.05267984,80756401.4706583,159695090.10965988,20725413.216143783,341921.8313808527,8634787.261549082,41107942.49487927,75055554.13398384,17563158.3554972,45610369.18449916,1489707.354549001,12323288.552908279,3449832.5485032853,postshock
NLD,AUS,2026,275473047.88814443,189015522.00876543,464488569.89690983,24147943.14630244,48064089.75863772,82618867.03522238,1483854.1425452163,20159801.47901028,11431453.107009592,76766717.03362137,10800322.18579541,5004652.363400947,92218023.05403715,12433883.948329525,2176672.430032724,21510688.203639705,8736423.257982504,43724307.23749119,3210871.513851658,postshock
NLD,CHN,2026,1394247863.9533286,3701157844.9992404,5095405708.952569,190699193.974363,117748287.97991161,179512703.127153,95397822.19387731,26359000.27217372,557513536.7036843,215490330.72435987,11526988.977805588,615499558.9710274,997004124.486096,230152592.3316386,151389201.2891713,780147021.77752,849562762.8841584,34227284.67863786,43175298.58099101,postshock
NLD,FRA,2026,3517784297.206722,1746371704.0778122,5264156001.284534,171566290.80503136,1027349263.3065141,820537713.7012261,153912362.90505338,370775133.3842333,542513648.0917621,5557795.297395221,425572089.715506,416166664.46552074,7768452.866841116,344411276.4058869,117990405.12118717,200692124.67943743,343701225.9647022,290296001.66644776,25345552.90778865,postshock
NLD,DEU,2026,14042581138.029459,5525814936.994241,19568396075.0237,400601405.27279806,3053814580.8013687,1146705257.1521044,975174987.1802226,2918982846.369122,1943972309.194065,2507217528.8951654,1096112223.1646137,16947660.51288997,805479856.4335412,2064536962.901848,74580117.06851196,193065436.86845705,106122632.98627664,1740277699.7080183,524804570.51469785,postshock
NLD,HKG,2026,202365457.56747076,208524858.93219766,410890316.4996684,16030737.897859136,3689804.6699530124,4322686.156093654,5060939.230586444,5767173.513773719,145465455.6800126,21776615.99727564,252044.42191650832,14880140.009983486,1434660.3919096421,2927488.7900182637,26120602.49003389,43463934.44092317,30780229.105760798,88075230.77812648,842572.9254419588,postshock
NLD,IND,2026,315874824.0846264,750904055.6209145,1066778879.7055409,28696789.450333938,99481458.2031299,71546899.65281998,28743889.19175822,18736617.990163222,28969641.511633605,38934550.001351446,764978.083436095,91434405.78471915,189163093.52893156,184226233.3727055,10024575.682907833,105860277.58790244,131917959.93978722,35837301.616986305,2440208.1069744555,postshock
NLD,IDN,2026,80836080.04685812,148903731.14540452,229739811.19226265,5071908.527857134,39354462.2421644,12131657.696817014,14967798.977705667,1622624.0073841745,2888336.89524439,2844038.576617102,1955253.1230682067,66196787.61835099,34513449.93697973,12256210.947927091,24354524.053979173,7948798.459120728,224438.28493632903,3104179.5998749733,305342.2442355172,postshock
NLD,JPN,2026,439153558.5467976,728942847.5468946,1168096406.093692,23842168.67392745,73021932.02204818,86714006.65029304,5120839.411624018,77614979.80759603,40763508.80815899,128585761.38437578,3490361.788774063,81398037.63551243,54777212.92496036,157226031.42830688,5773708.239103913,95805515.24649665,221662165.8948752,81218533.70883857,31081642.468800582,postshock
NLD,KOR,2026,766640586.3539422,571007872.4014958,1337648458.7554379,37631539.885754935,153844540.33028007,82710688.10417628,3939078.2048333194,102875751.39109264,363381084.9708774,19831884.741000053,2426018.7259274395,23954597.046630993,125169625.29807587,66180849.1795251,932777.3723231128,34292982.31392848,306204899.97098744,14112358.546741053,159782.6732838269,postshock
NLD,MYS,2026,86105128.33679673,600306689.6915351,686411818.0283319,4430847.840938071,22721355.70343715,141333.81219456418,162178.44067417618,3824383.176972515,48147163.740383044,6302177.664840969,375687.95735624264,80448532.38342571,112820838.91874018,45743424.65178462,4064984.641329059,15282978.044361304,338498505.12795943,2284763.5176672046,1162662.406267647,postshock
NLD,PHL,2026,39257025.31774692,164260109.731404,203517135.04915094,17697554.156085543,2211712.9192514736,814049.6446944099,1750457.104370785,2329491.317661649,9485411.766027538,4925487.502684402,42860.906971125594,3267272.6625854634,768683.3804527703,16604938.569322249,1481041.440479619,4424977.4006258985,126247910.90017988,9422887.76447401,2042397.6132841303,postshock
NLD,SGP,2026,245030974.70634577,429916493.02135015,674947467.727696,13770005.278394002,54403322.48487629,15379562.220624544,1478882.4065115796,12254996.69809874,21731091.06929281,122012712.6265773,4000401.9219705025,4622717.370494142,58099716.97545621,111641.21420844992,4164060.39554906,45988738.75942044,268040100.5935587,32206097.758687954,16683419.953975225,postshock
NLD,CHE,2026,962715313.7212706,352044666.7240478,1314759980.4453182,80742124.12723932,87766829.9396202,111680677.25429884,39526879.00068238,97908953.7343218,121460685.39122997,410914309.1536526,12714855.120225463,25332115.932040323,26640750.75585366,27930213.36219682,6917764.06978818,16093427.939434804,31147694.991717186,215373544.9511432,2609154.721873629,postshock
NLD,THA,2026,59180292.6942156,220631375.54230666,279811668.23652226,30187741.339674562,3129057.214925974,5364102.816056169,3697718.7402715944,5210499.991114402,849678.891407761,8550698.63875485,2190795.062010295,94361131.50156787,8715985.19603526,6770334.450900069,18041848.90404134,35972702.570353135,3506649.2323256703,53144213.091087654,118510.5959956574,postshock
NLD,ARE,2026,180264046.2777594,37970789.10230292,218234835.3800623,32067013.595359888,35367722.353246614,43478555.862179734,617581.5858441326,23857499.916678663,19827130.565865178,24980655.296978965,67887.10160623436,7005383.923629807,811785.8708048989,5085712.6772807585,1773170.743939437,18632348.455642972,3033222.2237653793,1116800.2325198483,512364.9747198142,postshock
NLD,USA,2026,2552902511.39522,5610618439.681949,8163520951.077168,71508288.57815894,1434632965.1185877,93478500.29443806,4682399.32320359,281917629.80545366,583983625.5958407,64122243.55480295,18576859.12473399,289701382.2072174,2221052045.9355164,22947976.263712596,1864696.5186856494,39858122.09269675,651907377.0667615,2216130729.3900805,167156110.20727825,postshock
NLD,VNM,2026,85198123.18509851,613685272.6440272,698883395.8291258,13950163.912567219,147680.18851304904,18293096.338368863,19978109.017716996,1606039.8766883826,26607522.657884587,3662584.801617909,952926.3917415089,175367785.30034837,5994006.645925934,91904313.37915197,69066044.3777871,66153093.79947372,17904029.90921298,7615013.780453789,179680985.4516734,postshock
PHL,AUS,2026,7197300.487500976,207530481.13372505,214727781.621226,2276577.197557853,1894533.6326013485,527349.4354915711,675796.0439929586,274746.626782218,301436.87768479914,600470.9197618248,646389.7536284033,139144572.70598632,15161637.27901,12567338.920934742,5309417.456369987,2323872.746187314,14551038.935427476,15820719.93580725,2651883.1540019615,postshock
PHL,CHN,2026,461333638.1262818,2947297263.7879076,3408630901.9141893,56777608.478225976,65453563.74951197,76203914.039679,41849386.23647218,95546496.87012872,47053692.46682739,51230633.28532033,27218343.00011622,130255238.26282047,153972233.08690125,977114589.679896,89179303.1855802,405575564.3092666,929984906.6407359,216121338.51421398,45094090.1084935,postshock
PHL,FRA,2026,25471735.87783919,78177622.42147557,103649358.29931477,3113726.239273774,664764.6383344071,5285888.165896968,16131.857762510012,2208707.869272105,10921892.086316802,1173946.845648978,2086678.1753336436,4286536.123971018,2665504.5283944313,14291141.046689203,1370128.777347553,31692521.466035236,21992225.44638776,1787415.4441487603,92149.58850160814,postshock
PHL,DEU,2026,102645774.30970198,151402013.89463833,254047788.2043403,18566813.60853457,8901142.77660291,1228859.6613762078,14997.916021611363,13329147.683913825,38388972.81020694,17785451.595698558,4430388.257347349,2056190.018258312,361603.4422952677,6928633.100737692,589186.0581605092,8401641.062557146,115410311.7013081,12206874.183811346,5447574.327509969,postshock
PHL,HKG,2026,805926888.9356865,243749430.90542632,1049676319.8411129,6533521.677087257,5685530.825773784,575404.6892493939,55867969.67899556,8570367.84346355,715223904.9542044,6017227.125380028,7452962.141532365,4151487.220604154,1094380.4103335328,14288627.347420445,20360905.148098923,8603812.407816686,192589317.95433867,2368091.173646198,292809.2431676965,postshock
PHL,IND,2026,47481035.17844358,103862382.00811751,151343417.1865611,6472086.058669795,10509019.005898597,2520851.9298176332,3738350.4553860924,15716101.416854884,5085915.882358272,1764622.4365860727,1674087.9928722284,18369966.626699597,23830399.7147269,2417350.5866455855,11341467.016996937,4278053.177201242,24423115.158963352,18813928.143375974,388101.5835079188,postshock
PHL,IDN,2026,44385732.70355195,894537241.3457878,938922974.0493398,46770.18200881351,11907862.076924784,3472879.1405189787,764443.2902834452,25034078.893663477,842112.9371039807,1290889.8096863064,1026696.3733621674,130192094.75703098,391473396.4896932,34774768.42119502,1589870.8134641363,295858018.23343086,841063.7828075098,33878015.851976775,5930012.996189349,postshock
PHL,JPN,2026,758398236.3182377,526197371.0307831,1284595607.3490207,14204576.549979998,76560566.78019574,227820777.93543613,18353669.581537563,226484476.53874394,188307452.13891646,2437946.058689327,4228770.734738475,4715339.850507717,61441134.343139604,145567143.8917975,22714139.18136816,218845580.40583283,28184384.43707332,23459769.087156877,21269879.833907086,postshock
PHL,KOR,2026,175926633.8681812,534588547.41933036,710515181.2875116,7172199.718092503,111728934.14338937,26691501.219756257,230484.3784458045,22030518.823135883,3650060.856423971,4305691.004191985,117243.72474543184,58466693.58653041,42992446.72244536,131386302.07330072,23798065.69850576,35687989.90692629,214925305.36893842,20726448.749571092,6605295.313112357,postshock
PHL,MYS,2026,99094402.83849974,366208997.86939734,465303400.70789707,10848312.042045996,38825283.17497524,36686695.98933065,89131.32069132867,5549132.238586102,4909109.60557915,1384645.1147185587,802093.3525727221,103331559.134454,41685917.452691756,39309712.2770627,4680300.310483396,37746238.33059471,111427871.34249789,26839776.39326648,1187622.6283463624,postshock
PHL,NLD,2026,173429725.44086462,27771877.974688265,201201603.41555288,32205281.406917106,6305378.809127318,194387.7130680364,907438.736702078,4046231.7778652706,113563384.33151372,8006979.043131517,8200643.622539589,1323219.5293157499,1986141.1161856682,9854994.490880223,1293239.9495456268,2308291.2478004377,3737881.1484133843,7235397.011069176,32713.481477999063,postshock
PHL,SGP,2026,204065588.1111903,467906489.4997629,671972077.6109532,17335091.789611317,5671150.439600345,12703497.19258057,3028561.524204473,31424353.791883968,124582617.0497381,8743774.878088202,576541.445483318,55491334.31260086,54280032.669909514,72435858.8659862,4727990.982958025,53469525.33849014,137090055.30797657,81052516.43776713,9359175.584074488,postshock
PHL,CHE,2026,34198528.95267777,38295308.359014824,72493837.3116926,2404232.4899998964,470448.8655155695,581337.1532084218,17675366.29925192,772630.6685443949,2541561.909056963,8746676.518830916,1006275.0482696918,1096644.7562296716,449931.6677486802,1844972.801758887,27846451.50836409,159527.71237429243,2893501.2128321305,3967519.7059284444,36758.99377862995,postshock
PHL,THA,2026,111262801.84885241,381269778.9117119,492532580.76056427,13980432.577975601,11283049.403518593,18513737.094489582,954387.0605300808,10152929.505995754,37145608.84855583,16404190.829634009,2828466.528152957,75455237.4018962,74396402.64256957,25587546.146498676,8455201.505948422,35529195.36588194,140777450.6564731,20246260.076534856,822485.1159090659,postshock
PHL,ARE,2026,14392950.560889699,51349071.389644876,65742021.950534575,528850.9780635136,11075483.919217348,460491.0393284108,118329.81595211607,415683.4258113058,1452993.1283088273,114594.44319795027,226523.8110102243,1343722.3346645555,920396.7145699154,14532138.980826335,3827869.5357053974,17672864.25123019,9071240.440804597,3964770.815840448,16068.31600343121,postshock
PHL,USA,2026,837272919.7049536,448946598.40307105,1286219518.1080246,253567208.3919346,55028789.00088662,46283083.45457137,19992951.495479804,39342608.98161672,382726650.0927655,32907739.930869352,7423888.356829482,149075668.0184284,4548745.851777479,31286723.15075772,668446.836939489,23452931.54009591,225322863.82171422,13366723.56091308,1224495.6224447393,postshock
PHL,VNM,2026,116684359.26621766,369918178.5951431,486602537.8613607,38836225.094506815,4734749.449642049,53555550.4673398,3428392.9666405823,4930098.614420213,7358754.771214911,1859026.1122513604,1981561.7902019513,111833739.68120065,12684403.01443937,84680417.27923325,10890417.453606408,55718352.23919997,73028292.86933973,7884378.543694381,13198177.514429322,postshock
SGP,AUS,2026,1086393510.953805,919732098.0467361,2006125609.0005412,377694.78203805943,645813768.5294236,80652067.31213613,158852155.28364033,12437409.181387078,73771935.67826726,81752587.13694516,32735893.049967278,111794521.41916671,602456459.0369465,13954014.06543556,89209453.04529902,19828771.631163932,15347964.475104844,65826537.05927007,1314377.3143495584,postshock
SGP,CHN,2026,2703515804.6484323,4981189171.127395,7684704975.775827,5469415.344130209,733204127.8255163,609764110.6651419,184960823.3075764,121817703.75200437,902764494.2193754,72222445.69731703,73312683.83737019,83437897.15909734,692531214.263694,1066753087.0257841,286119778.404749,1035616176.1943527,1231245991.0906692,459316262.2631873,126168764.72586168,postshock
SGP,FRA,2026,124048911.3945957,429768562.7954202,553817474.1900159,19183994.130667407,2839789.2511211955,1754569.8341381885,28435152.88195467,1821005.7438381193,57802467.63110098,11429093.23729323,782838.6844818996,13463229.553188106,22124647.818404187,48113832.30284899,66285119.30148405,214517646.60675505,34772099.20950139,29942263.896434337,549724.106804172,postshock
SGP,DEU,2026,499301703.20186585,463679218.6281753,962980921.8300412,6706328.911966552,23945032.619692754,124384464.3801514,6949210.902031088,65500400.21258641,239417813.97276217,28449512.486187346,3948939.7164881784,12365283.38960999,175474172.82245025,12020200.292855699,7943750.553464853,50214877.3104453,125873359.53934404,48199764.884959996,31587809.835045163,postshock
SGP,HKG,2026,2780329865.784308,535324375.4965907,3315654241.2808986,79656914.31325805,46167843.652643315,144603082.56541252,270764069.2518469,15337169.236712417,2071001420.60629,126837089.58112401,25962276.57702072,13360523.693657236,30888054.255830284,38733304.61422794,68857973.77592464,45546991.86063094,312402316.65885216,24837985.595165934,697225.0423015682,postshock
SGP,IND,2026,864487669.892374,559319867.9218451,1423807537.814219,24427019.020473342,441000753.4613567,18773672.31255724,17152304.961180415,136709515.78184545,96074133.81150362,109876493.81231374,20473776.731143422,29368781.27542594,205041383.2525569,111598715.540739,58265507.75951095,17867711.254129205,81598041.64622639,51516207.360006616,4063519.833250081,postshock
SGP,IDN,2026,2383241813.7702107,787123023.6064553,3170364837.376666,176103559.83506238,1279763991.5963602,247241816.1091227,52133770.76623634,178340527.5861306,372099514.0899036,60921778.414016135,16636855.373378607,34360615.370680526,357161459.19799453,194432165.0284336,67113380.19857186,17483095.439524014,87017983.27356069,28947911.55908039,606413.5386097921,postshock
SGP,JPN,2026,1152283983.706682,953563781.3718576,2105847765.0785396,21061887.257578842,102631482.09650461,101797204.29431002,138950232.9990439,156843102.49832684,408497059.0667751,193269690.71865636,29233324.77548643,34294869.78813851,7427289.7474589255,129408995.30620527,44605288.31900161,135558397.3617171,195098795.9720241,67220264.04112835,339949880.8361836,postshock
SGP,KOR,2026,1810181663.4649923,906372574.4658867,2716554237.930879,7721178.71738733,272906509.1274092,22966323.55215652,18382628.20740292,27267044.70979463,1342478743.4035904,102163623.13172616,16295612.615524972,21750107.4151962,26612766.593586877,46557656.867869005,30781920.517379157,84445731.51217347,648538766.3255696,46924001.7482624,761623.4858499909,postshock
SGP,MYS,2026,3388316004.026026,2766759317.2010555,6155075321.227081,172740652.5805844,908119538.5183856,601782200.4623414,29359144.523657285,112592758.96392274,1343675106.772697,211637503.82262588,8409098.381810956,280223497.6338945,1133408918.9789965,193113453.72653252,10719084.675705068,61145328.42023966,952588668.4667426,128430922.19660735,7129443.10233773,postshock
SGP,NLD,2026,310225537.71078855,248427367.06929898,558652904.7800875,13509783.72284602,52459288.0766414,36582747.54527357,4096195.721859434,14233538.67736756,72257861.85482822,101844337.10908416,15241785.002888171,2271507.4887132347,106220736.61416148,8609117.781196171,1081035.660101632,15303447.91341239,11825662.31330591,99036533.65125905,4079325.647149083,postshock
SGP,PHL,2026,335878493.96840286,111936059.2578386,447814553.22624147,38856892.110444054,14280307.747303171,52480932.3511314,24141112.320605837,36714369.42699776,111616641.12005948,48720813.754714295,9067425.137146857,4580589.794714797,48119575.45121553,8429595.681160597,854580.2887400526,11408638.650575107,2957459.1036820197,19699225.666624904,15886394.621125598,postshock
SGP,CHE,2026,382015481.19743663,303195964.3768921,685211445.5743287,783310.2418238063,24035395.0620591,6602188.208090811,160820809.60074496,9341305.834380817,6014342.498356681,171700894.89498568,2717234.8569948096,5056817.82865042,80356478.14232983,3106078.2241752907,32489431.933375865,7888821.918770347,7634559.072493792,165768862.44219178,894914.8149047925,postshock
SGP,THA,2026,696838916.7475513,481352535.0687203,1178191451.8162715,22980826.108761586,324372923.3649212,22626715.299526956,48979710.44726778,58143450.160457455,193123150.2783038,21409166.453792613,5202974.634519974,44263771.905223295,222208892.53133985,58200485.580395505,12279037.32012713,76098030.58490007,44788943.760307565,22008793.6885091,1504579.6979177454,postshock
SGP,ARE,2026,427087119.062524,975019791.949968,1402106911.012492,974732.3513319354,302598219.1684408,26021543.270388473,21128583.966426585,30570817.718130264,37225432.98575262,7360834.879044323,1206954.723008925,39879481.63185638,156591237.55753955,85248315.50686207,516088554.8697751,162064785.54317936,3411114.878972515,10690632.674255744,1045669.2875272017,postshock
SGP,USA,2026,2240920327.6809406,2306317170.1856923,4547237497.866632,624300.5835978845,432001217.5337071,26105757.02202743,66198110.484098785,1377625694.1684456,201202474.0835603,115097567.99436517,22065205.81113855,170278164.09731007,936533127.7232847,99902693.31997532,66202385.19357044,145284763.50507542,306749932.04461765,188820380.47341162,392545723.8284473,postshock
SGP,VNM,2026,1004948417.7904581,296380714.39119285,1301329132.1816509,95367928.46145771,304674863.64990914,161835697.33715293,42126828.30392526,27731513.84189068,321319549.42235935,31575787.439468056,20316249.33429496,7487051.352745578,89559800.52759111,59391069.92854334,8321111.369071301,21475269.719464444,46189172.470292225,11106738.783407502,52850500.240077294,postshock
CHE,AUS,2026,285118125.3714455,106751920.84350011,391870046.21494555,2769368.3807715103,3049199.417290966,5718974.524684394,203303762.5316072,5354519.571206859,704021.9419026402,63299191.78613747,919087.2178444539,10546765.89097729,4122469.275783912,13386337.6734107,42005877.02374607,3916029.0625576633,581283.4394142779,31837058.573312722,356099.9042974734,postshock
CHE,CHN,2026,2008093087.7595007,307668890.46083325,2315761978.220334,69942967.82200468,47947422.25343472,449010719.51833206,409840296.9205001,1307301.5926508529,211395826.05391267,816656415.2908859,1992138.3077797033,739173.929171975,13293987.189426415,37421481.65164993,186292931.23764658,18146.14181691102,14682872.18770239,52848001.00671193,2372297.116707164,postshock
CHE,FRA,2026,1471414805.7449179,870786331.7824131,2342201137.527331,66778951.75025984,419482910.5911726,192708825.95505145,338825375.1368319,71048298.09300756,27942678.98270658,345714195.8724701,8913569.363417843,268557603.7866233,330998893.5831458,145867387.36887196,2193797.3356773783,64271688.31361751,1928134.7264610464,56749712.57701562,219114.09100053494,postshock
CHE,DEU,2026,3016659899.5430093,3946494766.7593465,6963154666.302356,15650762.770400964,767587266.4477237,46667688.08942804,183882820.21377414,330889707.76940894,155384419.93132362,1510971925.5645301,5625308.756419765,200877072.67680424,643531317.52377,567403302.381815,344517472.49565727,729778422.5028068,16812896.649525024,1344372373.6501868,99201908.878782,postshock
CHE,HKG,2026,1204240804.611778,369024905.97408944,1573265710.5858674,6277526.274474452,5055865.612116684,9285600.35405212,869090568.9250338,198847.08121159536,15039905.464652646,298647282.6432245,645208.257012203,1273099.9276388364,427844.761251283,5683429.320164097,336296630.6220332,11797200.886736672,6088279.3566385005,7078387.04972928,380034.0498975347,postshock
CHE,IND,2026,776319839.4596548,17057535.327268656,793377374.7869234,582359.1630382348,14894271.643784508,19039664.84814452,707399269.1289741,20628698.345144615,7806716.583263005,5128190.5355220605,840669.2117836591,405039.0833878803,5114184.846110173,1164669.3569666937,2837639.209835187,686790.2378669176,402967.82919007377,6303692.910368431,142551.85354330044,postshock
CHE,IDN,2026,9619890.299554637,113764633.49615405,123384523.79570869,494745.7640454102,917170.6700306942,1310107.3594628281,4451560.002765018,394543.9216610061,216003.01395043588,1486658.1798327223,349101.3878065213,93918.80273373294,2163907.084051598,8288524.443509637,83133802.48865736,1553758.288195944,1855390.7547222695,15377659.613634901,1297672.0206486238,postshock
CHE,JPN,2026,311669455.719233,317965097.4194216,629634553.1386546,12886112.284759173,30612480.03924043,4648425.844503331,127260926.08715466,34251608.65693028,18773257.318979196,82533839.82811336,702805.6595525228,3629696.7416670634,24208587.768044032,24709931.689209,3000711.443857807,30099035.260057565,6952427.236971121,215888899.07716265,9475808.202452373,postshock
CHE,KOR,2026,116347904.58808362,97833125.3274173,214181029.91550094,8033497.93006294,13180827.07164604,11349797.515510216,5209091.980670329,15540669.69758841,4592834.547151453,56927369.41283642,1513816.4326178061,7046549.666409881,11746298.595983015,8121140.919469821,11518683.979977338,4406727.552571134,2073598.0966905484,52915236.95050247,4889.565813072031,postshock
CHE,MYS,2026,86019729.08619499,60994692.17408907,147014421.26028407,3673331.8406140455,4338435.0768516855,7570513.633661445,29275778.958446424,3361366.752383744,20255116.961143482,16988738.69075509,556447.17233908,1468160.9584115974,866303.0137157779,14346777.543074697,28029679.644215807,1635663.2877262628,6743136.535915455,7853948.1752667995,51023.01576266578,postshock
CHE,NLD,2026,507414830.145631,720033008.9144896,1227447839.0601206,27137121.668636266,92150542.9674977,43985636.00808893,7022822.718593856,25299180.38959459,34717496.97978702,273709946.6242028,3392082.7892298107,111786804.54104754,130786949.96619411,9677744.252292562,44522181.320561156,99860875.55167186,19681076.195763625,294491675.36152005,9225701.725438727,postshock
CHE,PHL,2026,30391593.8093409,25970653.12553224,56362246.93487314,976733.5697202913,59316.42787837096,155109.6216792989,27309853.59685893,193469.48402312666,843768.9596852559,840116.0295988692,13226.119896757575,3042061.8086188342,2099750.148099108,3296632.3205158254,11854998.99973241,510726.33200711745,689999.6270340572,3519522.4912234065,956961.398301481,postshock
CHE,SGP,2026,489395793.6493976,241326585.87004873,730722379.5194464,922522.3066900998,104652761.67653042,27091116.95107917,111117383.69198184,260484.44806863114,11706500.342350492,231350935.1402024,2294089.0924945897,2903809.3514475604,25558755.834678337,20064456.2438708,33662609.40836302,12760175.518065605,5391653.709673468,136868759.51153243,4116366.2924175346,postshock
CHE,THA,2026,141595410.76135156,156662004.7818399,298257415.54319143,6459995.02232439,5024021.272692236,4663636.32352608,86858672.17596613,2833456.829822362,5257622.822050234,30074750.48759975,423255.8273703776,3886347.0934812105,2786084.483854404,7037874.918868875,97373207.43399322,6747010.6965233805,1592238.9734459873,36915203.88480211,324037.2968706961,postshock
CHE,ARE,2026,511169957.30505204,151325728.51509035,662495685.8201424,6151714.821829424,1526418.7501833995,6813636.272730033,388233972.306374,3076996.729790935,630538.8721492596,104682527.72573026,54151.82626473595,3720644.0515226712,46501.89486702813,1762663.8998693025,21954917.406259805,3100926.839648072,1395604.542296455,119279061.690565,65408.19006202201,postshock
CHE,USA,2026,5539393960.444612,1160686757.2773652,6700080717.721977,151870320.3688585,400752766.97640145,305897006.23375493,910443610.2269608,260853974.57550418,13748492.672733326,3488916802.9146686,6910986.475730207,89927961.43479513,221139135.96840686,82875896.83453885,203041736.3322522,34366814.07876309,5461508.249838846,334392546.72369003,189481157.65508023,postshock
CHE,VNM,2026,16553123.10317895,15626336.496423513,32179459.59960246,1904500.8721435585,223678.90738243112,305567.0355701599,519485.2868267311,3335021.344847332,3892352.724341916,6294736.946765183,77779.98530163751,775443.3339067505,684080.0027537792,2547164.01916864,9811210.801978175,33920.748545993396,863223.464390574,740235.9500817256,171058.17559787695,postshock
THA,AUS,2026,747026071.224611,205387789.08241192,952413860.3070229,167871373.29302892,87437447.13669075,10043374.901205357,1355230.689209756,438661533.0884408,20371308.982760135,21111530.909990624,174272.22328461186,13249541.323975826,47657044.13548183,53088468.39249442,10700206.991753988,41397921.61210507,14412840.47410384,24689105.10170739,192661.05078953953,postshock
THA,CHN,2026,1807698943.1073847,5306184817.305564,7113883760.412949,368651356.2153348,277352973.3233449,427161472.4275013,45158955.386930995,66837295.039512694,615648135.4228563,3403158.3952975427,3485596.8966061478,54892608.64565493,1077010935.8220587,1089050166.8022354,354055690.91034657,880080794.4129797,1532863484.9723368,303274451.63831294,14956684.10163855,postshock
THA,FRA,2026,80598793.53783394,105213067.40129496,185811860.9391289,4844217.910358551,2468162.9630598016,37663274.86197673,15918964.594263589,9070004.969209738,311645.912217467,10252902.833068127,69619.49367992383,11501648.869170355,9903133.200236855,7929237.751659806,17341785.570512,28288221.268966027,6989338.4666727325,22918394.533582382,341307.74049479974,postshock
THA,DEU,2026,228379249.2613057,332805698.72640395,561184947.9877096,23880184.44611822,39971828.67914288,585152.7135438237,45282659.11064992,55148747.767622754,52167371.17928059,10955007.001381453,388298.36356603546,32951878.171960056,7136313.404883542,59807658.880056724,45882803.13853092,36823157.65689603,134504023.9487972,1994653.0342893447,13705210.49099019,postshock
THA,HKG,2026,308814947.6090551,407240210.14731765,716055157.7563727,28088597.07993165,7181285.655777539,83637018.87632772,15010259.234235726,42347594.94206144,108147962.91493632,24087123.65825762,315105.24752710166,4442507.1796672065,17871004.750106078,103175025.10310254,87147410.16106018,41971348.887239315,99611882.45270024,52387151.50397306,633880.1094690857,postshock
THA,IND,2026,534365729.7308062,291750227.5732441,826115957.3040502,85853645.77962103,33273623.030128833,109673490.94363804,134015856.63715997,110467259.92426123,32736195.14234068,27438126.90011832,907531.3735380749,25088070.982679576,112569069.43663566,19049530.839438897,36186317.568471864,25423621.993509073,54595696.51415281,18371907.92401364,466012.31434264703,postshock
THA,IDN,2026,768755021.4417874,385441499.3311691,1154196520.7729564,198906663.91979268,199864493.886327,6032197.57644899,32931618.701643955,289434983.2094417,17173148.01691351,23498222.642884325,913693.4883350998,79080661.87259552,176316581.312228,51905667.24449425,23561407.427285507,3350344.5658098576,28874473.49893082,20242995.911466327,2109367.4983588895,postshock
THA,JPN,2026,1301314996.4210212,1575045940.2693553,2876360936.6903763,134221177.0711243,304535478.0348466,391278009.4855624,52892938.108330235,111237419.84224387,272432026.71958494,27122699.2647324,7595247.894596518,79541669.96866168,314320548.29931384,45920181.88510279,121904492.4990928,747530159.0684052,100400763.3402281,106478989.01735651,58949136.19119461,postshock
THA,KOR,2026,248576584.11315238,282124423.42361635,530701007.53676873,54016649.63772526,44364600.05448437,19194436.039218742,12473188.635508867,76672064.29565476,14151532.767059235,25609826.886034023,2094285.7974671395,45256076.782248884,52887589.381861195,32056756.019253064,13793956.335940413,12652376.883677285,93095463.01178183,31927362.942241874,454842.06661184604,postshock
THA,MYS,2026,760996191.3293093,629921542.028508,1390917733.3578172,104486352.08816202,208503746.86839703,51215654.122471325,6710960.155368647,171463924.14702454,201867247.95189157,15835826.758766752,912479.2372274627,108710558.17831573,198835959.92115745,47437469.58872204,27446656.84507931,161472623.5195666,58797098.40440164,25897963.84474085,1323211.726524247,postshock
THA,NLD,2026,426832174.1630359,106871284.96420707,533703459.127243,40652842.73517088,47338819.493856184,71123538.55138277,16467603.306566982,32626371.44112171,181284947.19414854,37137943.27064637,200108.17014253713,9691420.608714692,7749648.608529961,16440569.67723356,4187276.484863597,6605850.804457868,43121079.93405901,16751071.818885285,2324367.0274631036,postshock
THA,PHL,2026,499892235.2583989,162710594.0403647,662602829.2987636,108297598.75867271,69652303.85624816,81237450.59913573,1423160.309454935,144398291.49555686,75688333.23900485,19125001.240212414,70095.76011325704,28021045.154187076,3313762.61201389,41315682.1450759,1495991.1197883275,60290793.29752923,14167654.039099747,13099753.4054255,1005912.267245028,postshock
