Year,Reporter,Partner,Sector Group,Export Value,Import Value,Total Trade Volume
2024,United Arab Emirates,Switzerland,Sector_2,2791.39,2719.77,5511.16
2024,United Arab Emirates,Switzerland,Sector_3,2902.8,2650.02,5552.82
2024,United Arab Emirates,Switzerland,Sector_4,3233.06,2968.84,6201.9
2024,United Arab Emirates,Switzerland,Sector_5,2414.35,2537.64,4951.99
2024,United Arab Emirates,Switzerland,Sector_6,3641.61,3714.82,7356.43
2024,United Arab Emirates,Switzerland,Sector_7,3121.15,2995.08,6116.23
2024,United Arab Emirates,Switzerland,Sector_8,2849.05,2888.4700000000003,5737.52
2024,United Arab Emirates,Thailand,Sector_1,3053.93,2946.35,6000.280000000001
2024,United Arab Emirates,Thailand,Sector_2,2277.0699999999997,2039.71,4316.78
2024,United Arab Emirates,Thailand,Sector_3,2923.62,2793.2799999999997,5716.9
2024,United Arab Emirates,Thailand,Sector_4,2767.65,2698.74,5466.39
2024,United Arab Emirates,Thailand,Sector_5,3350.8,3282.67,6633.47
2024,United Arab Emirates,Thailand,Sector_6,3321.0299999999997,3075.57,6396.6
2024,United Arab Emirates,Thailand,Sector_7,3317.7,3157.23,6474.93
2024,United Arab Emirates,Thailand,Sector_8,2838.02,2882.1,5720.12
2024,United Arab Emirates,United Arab Emirates,Sector_1,2712.23,2849.95,5562.18
2024,United Arab Emirates,United Arab Emirates,Sector_2,3109.08,3086.77,6195.85
2024,United Arab Emirates,United Arab Emirates,Sector_3,2316.16,2451.69,4767.85
2024,United Arab Emirates,United Arab Emirates,Sector_4,3374.46,3298.36,6672.82
2024,United Arab Emirates,United Arab Emirates,Sector_5,2821.9,2805.37,5627.27
2024,United Arab Emirates,United Arab Emirates,Sector_6,3517.61,3340.62,6858.23
2024,United Arab Emirates,United Arab Emirates,Sector_7,3252.54,3205.3,6457.84
2024,United Arab Emirates,United Arab Emirates,Sector_8,2841.5,2822.5099999999998,5664.01
2024,United Arab Emirates,United States,Sector_1,2603.7799999999997,2723.04,5326.82
2024,United Arab Emirates,United States,Sector_2,3121.4300000000003,2738.2200000000003,5859.65
2024,United Arab Emirates,United States,Sector_3,2909.66,3147.3199999999997,6056.98
2024,United Arab Emirates,United States,Sector_4,3006.23,3325.5,6331.73
2024,United Arab Emirates,United States,Sector_5,3511.99,3175.81,6687.799999999999
2024,United Arab Emirates,United States,Sector_6,3441.12,3443.98,6885.1
2024,United Arab Emirates,United States,Sector_7,2528.7200000000003,3050.0499999999997,5578.77
2024,United Arab Emirates,United States,Sector_8,2907.9,2932.91,5840.8099999999995
2024,United Arab Emirates,Vietnam,Sector_1,3440.26,3330.96,6771.22
2024,United Arab Emirates,Vietnam,Sector_2,2634.7799999999997,2800.7,5435.48
2024,United Arab Emirates,Vietnam,Sector_3,3789.65,3757.9800000000005,7547.63
2024,United Arab Emirates,Vietnam,Sector_4,3218.83,2988.77,6207.6
2024,United Arab Emirates,Vietnam,Sector_5,2306.76,2796.17,5102.93
2024,United Arab Emirates,Vietnam,Sector_6,3108.76,2741.8199999999997,5850.58
2024,United Arab Emirates,Vietnam,Sector_7,3103.2200000000003,2979.05,6082.27
2024,United Arab Emirates,Vietnam,Sector_8,2907.89,3206.11,6114.0
2024,United States,Australia,Sector_1,2952.64,2697.57,5650.21
2024,United States,Australia,Sector_2,2763.79,3112.13,5875.92
2024,United States,Australia,Sector_3,3265.36,3028.98,6294.34
2024,United States,Australia,Sector_4,2838.73,2957.8199999999997,5796.55
2024,United States,Australia,Sector_5,3297.8599999999997,3366.29,6664.15
2024,United States,Australia,Sector_6,2915.9700000000003,2681.7,5597.67
2024,United States,Australia,Sector_7,2937.0,3106.0,6043.0
2024,United States,Australia,Sector_8,2515.73,2575.23,5090.96
2024,United States,France,Sector_1,2481.63,2691.91,5173.54
2024,United States,France,Sector_2,3038.88,3141.74,6180.62
2024,United States,France,Sector_3,3194.36,3415.75,6610.110000000001
2024,United States,France,Sector_4,2669.88,2969.92,5639.8
2024,United States,France,Sector_5,3497.45,3424.64,6922.09
2024,United States,France,Sector_6,2664.96,2550.88,5215.84
2024,United States,France,Sector_7,2697.17,2830.9,5528.07
2024,United States,France,Sector_8,3095.96,2837.72,5933.68
2024,United States,Germany,Sector_1,3002.88,3117.63,6120.51
2024,United States,Germany,Sector_2,3354.7599999999998,3424.46,6779.219999999999
2024,United States,Germany,Sector_3,3262.83,3099.85,6362.68
2024,United States,Germany,Sector_4,2382.29,2893.86,5276.15
2024,United States,Germany,Sector_5,3274.64,3172.21,6446.85
2024,United States,Germany,Sector_6,3050.87,3297.25,6348.12
2024,United States,Germany,Sector_7,2720.54,2734.72,5455.26
2024,United States,Germany,Sector_8,3461.25,3520.6800000000003,6981.93
2024,United States,"Hong Kong, China",Sector_1,2514.1400000000003,2535.23,5049.37
2024,United States,"Hong Kong, China",Sector_2,3445.58,3371.6,6817.18
2024,United States,"Hong Kong, China",Sector_3,2780.17,2962.7,5742.87
2024,United States,"Hong Kong, China",Sector_4,3256.46,2877.37,6133.83
2024,United States,"Hong Kong, China",Sector_5,3069.4,3259.78,6329.18
2024,United States,"Hong Kong, China",Sector_6,3137.57,3175.1,6312.67
2024,United States,"Hong Kong, China",Sector_7,2652.02,2936.3999999999996,5588.42
2024,United States,"Hong Kong, China",Sector_8,3297.55,3324.11,6621.66
2024,United States,India,Sector_1,3375.5,3309.6400000000003,6685.14
2024,United States,India,Sector_2,3025.04,2631.95,5656.99
2024,United States,India,Sector_3,3189.09,3368.87,6557.96
2024,United States,India,Sector_4,3094.89,3245.98,6340.87
2024,United States,India,Sector_5,2682.45,2120.54,4802.99
2024,United States,India,Sector_6,2530.67,2899.17,5429.84
2024,United States,India,Sector_7,3301.55,3396.83,6698.38
2024,United States,India,Sector_8,2997.04,3246.45,6243.49
2024,United States,Indonesia,Sector_1,2549.95,2344.91,4894.86
2024,United States,Indonesia,Sector_2,3932.12,3491.65,7423.77
2024,United States,Indonesia,Sector_3,2853.66,3313.18,6166.84
2024,United States,Indonesia,Sector_4,2795.06,2744.7200000000003,5539.78
2024,United States,Indonesia,Sector_5,2954.54,2740.98,5695.52
2024,United States,Indonesia,Sector_6,3543.83,3223.0299999999997,6766.860000000001
2024,United States,Indonesia,Sector_7,2967.5499999999997,2819.88,5787.43
2024,United States,Indonesia,Sector_8,3105.24,3537.34,6642.58
2024,United States,Japan,Sector_1,2744.7200000000003,3064.7999999999997,5809.52
2024,United States,Japan,Sector_2,2560.77,2555.62,5116.39
2024,United States,Japan,Sector_3,3299.58,3702.92,7002.5
2024,United States,Japan,Sector_4,2600.65,2730.76,5331.41
2024,United States,Japan,Sector_5,2970.05,2869.81,5839.860000000001
2024,United States,Japan,Sector_6,3348.94,3510.36,6859.3
2024,United States,Japan,Sector_7,2434.73,2869.13,5303.860000000001
2024,United States,Japan,Sector_8,2222.15,2685.32,4907.47
2024,United States,"Korea, Rep.",Sector_1,2964.6800000000003,2925.36,5890.04
2024,United States,"Korea, Rep.",Sector_2,3181.2200000000003,3148.44,6329.66
2024,United States,"Korea, Rep.",Sector_3,3216.93,3121.65,6338.58
2024,United States,"Korea, Rep.",Sector_4,3233.67,3150.67,6384.34
2024,United States,"Korea, Rep.",Sector_5,3450.04,3468.2799999999997,6918.320000000001
2024,United States,"Korea, Rep.",Sector_6,3689.85,3607.12,7296.97
2024,United States,"Korea, Rep.",Sector_7,2921.7200000000003,3101.48,6023.2
2024,United States,"Korea, Rep.",Sector_8,3231.79,2683.4700000000003,5915.26
2024,United States,Malaysia,Sector_1,3517.95,3195.47,6713.42
2024,United States,Malaysia,Sector_2,3948.08,3765.51,7713.59
2024,United States,Malaysia,Sector_3,2302.92,2501.12,4804.04
2024,United States,Malaysia,Sector_4,3046.4700000000003,3130.05,6176.52
2024,United States,Malaysia,Sector_5,3126.79,3357.39,6484.18
2024,United States,Malaysia,Sector_6,3090.74,3190.41,6281.15
2024,United States,Malaysia,Sector_7,2483.02,2762.11,5245.13
2024,United States,Malaysia,Sector_8,2935.82,2816.86,5752.68
2024,United States,Netherlands,Sector_1,2867.64,2860.7,5728.34
2024,United States,Netherlands,Sector_2,3028.6,2892.06,5920.66
2024,United States,Netherlands,Sector_3,3302.17,3216.4,6518.57
2024,United States,Netherlands,Sector_4,2524.13,2752.05,5276.18
2024,United States,Netherlands,Sector_5,2906.47,3445.73,6352.2
2024,United States,Netherlands,Sector_6,2677.79,2884.09,5561.88
2024,United States,Netherlands,Sector_7,3450.8900000000003,3638.52,7089.41
2024,United States,Netherlands,Sector_8,3171.4,2998.2400000000002,6169.64
2024,United States,Philippines,Sector_1,2869.92,2498.77,5368.6900000000005
2024,United States,Philippines,Sector_2,3395.19,3276.66,6671.85
2024,United States,Philippines,Sector_3,3112.88,3100.7599999999998,6213.639999999999
2024,United States,Philippines,Sector_4,2423.62,2364.08,4787.7
2024,United States,Philippines,Sector_5,2754.35,3101.2200000000003,5855.57
2024,United States,Philippines,Sector_6,2801.92,2841.08,5643.0
2024,United States,Philippines,Sector_7,3371.44,3271.52,6642.96
2024,United States,Philippines,Sector_8,2506.41,2696.01,5202.42
2024,United States,Switzerland,Sector_1,3019.02,2695.41,5714.43
2024,United States,Switzerland,Sector_2,2897.26,2779.93,5677.19
2024,United States,Switzerland,Sector_3,2924.28,2649.8999999999996,5574.18
2024,United States,Switzerland,Sector_4,2723.06,2321.7799999999997,5044.84
2024,United States,Switzerland,Sector_5,2625.8,3110.71,5736.51
2024,United States,Switzerland,Sector_6,3350.79,3234.94,6585.73
2024,United States,Switzerland,Sector_7,2409.5299999999997,2500.94,4910.47
2024,United States,Switzerland,Sector_8,2518.63,2958.69,5477.32
2024,United States,Thailand,Sector_1,2595.6800000000003,3389.4700000000003,5985.15
2024,United States,Thailand,Sector_2,2486.27,2838.16,5324.43
2024,United States,Thailand,Sector_3,3269.52,3448.8,6718.32
2024,United States,Thailand,Sector_4,2913.82,3280.02,6193.84
2024,United States,Thailand,Sector_5,3620.8999999999996,3856.71,7477.610000000001
2024,United States,Thailand,Sector_6,3232.48,3113.27,6345.75
2024,United States,Thailand,Sector_7,2897.9,2955.7,5853.599999999999
2024,United States,Thailand,Sector_8,3462.52,2950.78,6413.3
2024,United States,United Arab Emirates,Sector_1,2731.3199999999997,3080.59,5811.91
2024,United States,United Arab Emirates,Sector_2,2656.76,2740.86,5397.62
2024,United States,United Arab Emirates,Sector_3,3147.79,3135.5,6283.29
2024,United States,United Arab Emirates,Sector_4,3134.62,3194.13,6328.75
2024,United States,United Arab Emirates,Sector_5,3057.42,2966.09,6023.51
2024,United States,United Arab Emirates,Sector_6,2757.95,2745.21,5503.16
2024,United States,United Arab Emirates,Sector_7,3353.23,3354.22,6707.45
2024,United States,United Arab Emirates,Sector_8,3478.94,3466.78,6945.72
2024,United States,United States,Sector_1,2928.96,2510.92,5439.879999999999
2024,United States,United States,Sector_2,2941.8,2939.7,5881.5
2024,United States,United States,Sector_3,2425.6,2855.55,5281.15
2024,United States,United States,Sector_4,2672.36,2868.46,5540.82
2024,United States,United States,Sector_5,3205.26,3788.88,6994.14
2024,United States,United States,Sector_6,3148.22,2986.67,6134.889999999999
2024,United States,United States,Sector_7,2927.42,2918.53,5845.95
2024,United States,United States,Sector_8,2952.91,3069.56,6022.47
2024,United States,Vietnam,Sector_1,3176.08,3128.99,6305.07
2024,United States,Vietnam,Sector_2,2991.67,3857.6400000000003,6849.31
2024,United States,Vietnam,Sector_3,2600.25,2437.2799999999997,5037.53
2024,United States,Vietnam,Sector_4,3026.93,2806.38,5833.3099999999995
2024,United States,Vietnam,Sector_5,2750.68,2503.01,5253.6900000000005
2024,United States,Vietnam,Sector_6,2557.8199999999997,2728.1400000000003,5285.96
2024,United States,Vietnam,Sector_7,3753.74,3609.6600000000003,7363.4
2024,United States,Vietnam,Sector_8,2443.56,2876.43,5319.99
2024,Vietnam,Australia,Sector_1,2764.49,3164.49,5928.98
2024,Vietnam,Australia,Sector_2,3120.01,3159.89,6279.9
2024,Vietnam,Australia,Sector_3,3487.91,2985.71,6473.62
2024,Vietnam,Australia,Sector_4,3311.0499999999997,3045.5299999999997,6356.58
2024,Vietnam,Australia,Sector_5,3230.29,2762.2,5992.49
2024,Vietnam,Australia,Sector_6,3169.01,3003.7799999999997,6172.79
2024,Vietnam,Australia,Sector_7,2908.94,2953.92,5862.86
2024,Vietnam,Australia,Sector_8,2968.39,2506.89,5475.28
2024,Vietnam,France,Sector_1,3292.89,3298.58,6591.469999999999
2024,Vietnam,France,Sector_2,3081.73,3188.49,6270.22
2024,Vietnam,France,Sector_3,3135.81,2585.41,5721.22
2024,Vietnam,France,Sector_4,3089.31,3009.7799999999997,6099.09
2024,Vietnam,France,Sector_5,2604.49,2959.19,5563.68
2024,Vietnam,France,Sector_6,3054.08,3007.77,6061.85
2024,Vietnam,France,Sector_7,2276.39,2507.05,4783.4400000000005
2024,Vietnam,France,Sector_8,2737.66,3115.67,5853.33
2024,Vietnam,Germany,Sector_1,3186.35,2979.3,6165.65
2024,Vietnam,Germany,Sector_2,2882.86,3162.04,6044.9
2024,Vietnam,Germany,Sector_3,2581.07,2590.18,5171.25
2024,Vietnam,Germany,Sector_4,3119.8,2962.12,6081.92
2024,Vietnam,Germany,Sector_5,2632.37,3061.63,5694.0
2024,Vietnam,Germany,Sector_6,3020.48,3017.26,6037.74
2024,Vietnam,Germany,Sector_7,2978.6400000000003,3055.52,6034.16
2024,Vietnam,Germany,Sector_8,3527.74,3166.1,6693.84
2024,Vietnam,"Hong Kong, China",Sector_1,2604.48,3138.85,5743.33
2024,Vietnam,"Hong Kong, China",Sector_2,2923.3599999999997,2859.54,5782.9
2024,Vietnam,"Hong Kong, China",Sector_3,2723.89,3075.49,5799.38
2024,Vietnam,"Hong Kong, China",Sector_4,3429.9300000000003,3549.2,6979.129999999999
2024,Vietnam,"Hong Kong, China",Sector_5,3348.0699999999997,3230.8,6578.87
2024,Vietnam,"Hong Kong, China",Sector_6,3573.56,3142.44,6716.0
2024,Vietnam,"Hong Kong, China",Sector_7,2650.77,2461.0699999999997,5111.84
2024,Vietnam,"Hong Kong, China",Sector_8,2890.21,3049.65,5939.86
2024,Vietnam,India,Sector_1,3456.7799999999997,3430.33,6887.110000000001
2024,Vietnam,India,Sector_2,3169.19,3600.12,6769.3099999999995
2024,Vietnam,India,Sector_3,2816.69,3034.39,5851.08
2024,Vietnam,India,Sector_4,3483.58,3142.48,6626.0599999999995
2024,Vietnam,India,Sector_5,2656.58,2790.29,5446.87
2024,Vietnam,India,Sector_6,3226.9,3378.17,6605.07
2024,Vietnam,India,Sector_7,3134.41,3103.73,6238.14
2024,Vietnam,India,Sector_8,3193.52,3057.64,6251.16
2024,Vietnam,Indonesia,Sector_1,2910.08,2774.4300000000003,5684.51
2024,Vietnam,Indonesia,Sector_2,3240.24,3135.11,6375.35
2024,Vietnam,Indonesia,Sector_3,3279.48,3201.63,6481.110000000001
2024,Vietnam,Indonesia,Sector_4,3042.27,2917.04,5959.31
2024,Vietnam,Indonesia,Sector_5,2615.62,2980.72,5596.34
2024,Vietnam,Indonesia,Sector_6,2857.71,3239.2,6096.91
2024,Vietnam,Indonesia,Sector_7,3292.89,3181.2,6474.09
2024,Vietnam,Indonesia,Sector_8,2870.55,3091.0,5961.55
2024,Vietnam,Japan,Sector_1,3140.7,3491.29,6631.99
2024,Vietnam,Japan,Sector_2,3606.54,3405.37,7011.91
2024,Vietnam,Japan,Sector_3,3209.19,3637.98,6847.17
2024,Vietnam,Japan,Sector_4,2613.83,2930.11,5543.9400000000005
2024,Vietnam,Japan,Sector_5,2619.1,2554.63,5173.73
2024,Vietnam,Japan,Sector_6,2844.83,3109.41,5954.24
2024,Vietnam,Japan,Sector_7,3117.29,3542.04,6659.33
2024,Vietnam,Japan,Sector_8,2468.2,2412.2,4880.4
2024,Vietnam,"Korea, Rep.",Sector_1,2825.55,2773.63,5599.18
2024,Vietnam,"Korea, Rep.",Sector_2,2877.54,2656.42,5533.96
2024,Vietnam,"Korea, Rep.",Sector_3,2527.99,2607.61,5135.6
2024,Vietnam,"Korea, Rep.",Sector_4,3240.14,2995.29,6235.43
2024,Vietnam,"Korea, Rep.",Sector_5,2458.16,2532.66,4990.82
2024,Vietnam,"Korea, Rep.",Sector_6,3194.51,3351.68,6546.19
2024,Vietnam,"Korea, Rep.",Sector_7,3556.4300000000003,3019.1099999999997,6575.54
2024,Vietnam,"Korea, Rep.",Sector_8,2982.8,3018.42,6001.22
2024,Vietnam,Malaysia,Sector_1,2595.9,2626.73,5222.63
2024,Vietnam,Malaysia,Sector_2,2655.82,2603.37,5259.1900000000005
2024,Vietnam,Malaysia,Sector_3,3598.4,3409.01,7007.41
2024,Vietnam,Malaysia,Sector_4,2904.41,3007.49,5911.9
2024,Vietnam,Malaysia,Sector_5,3447.42,3223.2200000000003,6670.639999999999
2024,Vietnam,Malaysia,Sector_6,2779.48,2679.35,5458.83
2024,Vietnam,Malaysia,Sector_7,3038.46,3079.66,6118.12
2024,Vietnam,Malaysia,Sector_8,2991.1000000000004,3011.0699999999997,6002.17
2024,Vietnam,Netherlands,Sector_1,2677.7799999999997,2956.12,5633.9
2024,Vietnam,Netherlands,Sector_2,3264.8,2942.27,6207.07
2024,Vietnam,Netherlands,Sector_3,3016.71,2465.15,5481.86
2024,Vietnam,Netherlands,Sector_4,2408.73,2514.95,4923.68
2024,Vietnam,Netherlands,Sector_5,2965.58,2852.68,5818.26
2024,Vietnam,Netherlands,Sector_6,3331.83,2938.08,6269.91
2024,Vietnam,Netherlands,Sector_7,3306.08,3198.88,6504.96
2024,Vietnam,Netherlands,Sector_8,2903.48,2893.35,5796.83
2024,Vietnam,Philippines,Sector_1,3161.61,2967.1800000000003,6128.79
2024,Vietnam,Philippines,Sector_2,3066.1400000000003,3273.56,6339.700000000001
2024,Vietnam,Philippines,Sector_3,2705.77,3112.71,5818.4800000000005
2024,Vietnam,Philippines,Sector_4,3174.92,2800.34,5975.26
2024,Vietnam,Philippines,Sector_5,3138.58,3344.38,6482.96
2024,Vietnam,Philippines,Sector_6,3053.81,3118.77,6172.58
2024,Vietnam,Philippines,Sector_7,2829.35,2971.31,5800.66
2024,Vietnam,Philippines,Sector_8,2587.7799999999997,2721.69,5309.47
2024,Vietnam,Switzerland,Sector_1,2782.33,3333.17,6115.5
2024,Vietnam,Switzerland,Sector_2,3246.77,3066.65,6313.42
2024,Vietnam,Switzerland,Sector_3,3462.14,3309.45,6771.59
2024,Vietnam,Switzerland,Sector_4,2400.2,2311.4700000000003,4711.67
2024,Vietnam,Switzerland,Sector_5,2663.63,2999.82,5663.45
2024,Vietnam,Switzerland,Sector_6,2681.64,3159.21,5840.85
2024,Vietnam,Switzerland,Sector_7,4019.46,3634.8500000000004,7654.3099999999995
2024,Vietnam,Switzerland,Sector_8,2722.62,2810.12,5532.74
2024,Vietnam,Thailand,Sector_1,3302.3199999999997,3093.6,6395.92
2024,Vietnam,Thailand,Sector_2,3116.85,3222.47,6339.32
2024,Vietnam,Thailand,Sector_3,3132.51,2847.04,5979.55
2024,Vietnam,Thailand,Sector_4,2877.45,2891.67,5769.120000000001
2024,Vietnam,Thailand,Sector_5,3184.41,3581.77,6766.18
2024,Vietnam,Thailand,Sector_6,2502.04,2591.23,5093.2699999999995
2024,Vietnam,Thailand,Sector_7,3139.8,2580.16,5719.96
2024,Vietnam,Thailand,Sector_8,3231.1400000000003,3304.95,6536.09
2024,Vietnam,United Arab Emirates,Sector_1,2899.38,2909.5299999999997,5808.91
2024,Vietnam,United Arab Emirates,Sector_2,2500.21,2453.93,4954.139999999999
2024,Vietnam,United Arab Emirates,Sector_3,2595.44,2852.75,5448.19
2024,Vietnam,United Arab Emirates,Sector_4,3170.6,3315.55,6486.150000000001
2024,Vietnam,United Arab Emirates,Sector_5,2852.7,2473.17,5325.87
2024,Vietnam,United Arab Emirates,Sector_6,2738.86,2706.83,5445.69
2024,Vietnam,United Arab Emirates,Sector_7,2524.37,2295.43,4819.8
2024,Vietnam,United Arab Emirates,Sector_8,3475.32,3164.35,6639.67
2024,Vietnam,United States,Sector_1,2836.52,3134.21,5970.73
2024,Vietnam,United States,Sector_2,3544.96,3474.5,7019.46
2024,Vietnam,United States,Sector_3,2805.36,2808.9,5614.26
2024,Vietnam,United States,Sector_4,2721.95,2994.8199999999997,5716.7699999999995
2024,Vietnam,United States,Sector_5,3091.56,3092.44,6184.0
2024,Vietnam,United States,Sector_6,3199.15,3037.6099999999997,6236.76
2024,Vietnam,United States,Sector_7,2951.67,2953.21,5904.88
2024,Vietnam,United States,Sector_8,2919.03,2597.13,5516.16
2024,Vietnam,Vietnam,Sector_1,3313.71,3260.54,6574.25
2024,Vietnam,Vietnam,Sector_2,2160.03,2210.17,4370.2
2024,Vietnam,Vietnam,Sector_3,2961.1400000000003,2974.76,5935.9
2024,Vietnam,Vietnam,Sector_4,2917.2799999999997,2552.63,5469.91
2024,Vietnam,Vietnam,Sector_5,2789.65,2638.8199999999997,5428.47
2024,Vietnam,Vietnam,Sector_6,3352.2799999999997,3882.38,7234.66
2024,Vietnam,Vietnam,Sector_7,3178.4300000000003,3732.7,6911.13
2024,Vietnam,Vietnam,Sector_8,2548.61,2542.11,5090.72
2026,Australia,France,Sector_1,1327.3600000000001,732.9300000000001,2060.29
2026,Australia,France,Sector_2,1059.32,1577.96,2637.2799999999997
2026,Australia,France,Sector_3,1965.98,678.5799999999999,2644.5599999999995
2026,Australia,France,Sector_4,959.4200000000001,1677.0300000000002,2636.4500000000003
2026,Australia,France,Sector_5,579.98,473.97,1053.95
2026,Australia,France,Sector_6,1139.16,1462.52,2601.6800000000003
2026,Australia,France,Sector_7,1988.66,1069.1,3057.76
2026,Australia,France,Sector_8,543.03,1874.8400000000001,2417.87
2026,Australia,Germany,Sector_1,1440.34,842.4300000000001,2282.77
2026,Australia,Germany,Sector_2,803.5,1931.52,2735.02
2026,Australia,Germany,Sector_3,1335.08,2191.91,3526.99
2026,Australia,Germany,Sector_4,1475.17,1349.62,2824.79
2026,Australia,Germany,Sector_5,1713.38,837.31,2550.69
2026,Australia,Germany,Sector_6,1122.5,754.09,1876.59
2026,Australia,Germany,Sector_7,690.44,1241.8400000000001,1932.28
2026,Australia,Germany,Sector_8,669.6700000000001,1115.88,1785.5500000000002
2026,Australia,India,Sector_1,992.8199999999999,2133.27,3126.09
2026,Australia,India,Sector_2,1552.03,1997.0,3549.0299999999997
2026,Australia,India,Sector_3,876.02,1258.24,2134.26
2026,Australia,India,Sector_4,1323.55,1553.51,2877.06
2026,Australia,India,Sector_5,903.0,1336.94,2239.94
2026,Australia,India,Sector_6,2089.3999999999996,1025.96,3115.3599999999997
2026,Australia,India,Sector_7,1667.44,1899.67,3567.11
2026,Australia,India,Sector_8,1283.0900000000001,1215.52,2498.61
2026,Australia,Netherlands,Sector_1,514.3399999999999,1477.41,1991.75
2026,Australia,Netherlands,Sector_2,794.72,520.31,1315.03
2026,Australia,Netherlands,Sector_3,1835.78,1532.2800000000002,3368.06
2026,Australia,Netherlands,Sector_4,855.12,837.24,1692.3600000000001
2026,Australia,Netherlands,Sector_5,756.91,1089.99,1846.8999999999999
2026,Australia,Netherlands,Sector_6,1263.74,1713.79,2977.5299999999997
2026,Australia,Netherlands,Sector_7,1928.25,559.95,2488.2
2026,Australia,Netherlands,Sector_8,935.25,1146.98,2082.23
2026,Australia,Philippines,Sector_1,642.7,629.95,1272.65
2026,Australia,Philippines,Sector_2,1619.4,1155.3400000000001,2774.74
2026,Australia,Philippines,Sector_3,1605.13,727.03,2332.16
2026,Australia,Philippines,Sector_4,975.53,1541.22,2516.75
2026,Australia,Philippines,Sector_5,513.54,418.28,931.8199999999999
2026,Australia,Philippines,Sector_6,1223.45,1203.22,2426.67
2026,Australia,Philippines,Sector_7,1808.17,1160.32,2968.49
2026,Australia,Philippines,Sector_8,709.33,860.13,1569.46
2026,Australia,Switzerland,Sector_1,651.75,1041.97,1693.72
2026,Australia,Switzerland,Sector_2,1745.56,1096.38,2841.9399999999996
2026,Australia,Switzerland,Sector_3,1933.9099999999999,837.55,2771.46
2026,Australia,Switzerland,Sector_4,1724.12,1935.89,3660.01
2026,Australia,Switzerland,Sector_5,1478.81,584.9100000000001,2063.7200000000003
2026,Australia,Switzerland,Sector_6,1888.12,903.54,2791.66
2026,Australia,Switzerland,Sector_7,1209.6599999999999,1120.4,2330.0599999999995
2026,Australia,Switzerland,Sector_8,686.55,665.28,1351.83
2026,Australia,United Arab Emirates,Sector_1,558.22,1577.3000000000002,2135.52
2026,Australia,United Arab Emirates,Sector_2,788.6500000000001,512.98,1301.63
2026,Australia,United Arab Emirates,Sector_3,955.53,1907.8600000000001,2863.3900000000003
2026,Australia,United Arab Emirates,Sector_4,2014.51,1848.3200000000002,3862.83
2026,Australia,United Arab Emirates,Sector_5,769.03,590.4100000000001,1359.44
2026,Australia,United Arab Emirates,Sector_6,1487.34,725.23,2212.5699999999997
2026,Australia,United Arab Emirates,Sector_7,1179.96,1701.55,2881.5099999999998
2026,Australia,United Arab Emirates,Sector_8,2098.05,1264.9499999999998,3363.0
2026,Australia,Vietnam,Sector_1,851.15,495.59,1346.7399999999998
2026,Australia,Vietnam,Sector_2,1424.27,1048.3600000000001,2472.63
2026,Australia,Vietnam,Sector_3,1054.29,985.3399999999999,2039.63
2026,Australia,Vietnam,Sector_4,796.09,1774.5,2570.59
2026,Australia,Vietnam,Sector_5,948.25,814.26,1762.5100000000002
2026,Australia,Vietnam,Sector_6,781.79,981.01,1762.8
2026,Australia,Vietnam,Sector_7,863.03,1004.62,1867.65
2026,Australia,Vietnam,Sector_8,996.13,2009.63,3005.76
2026,China,Australia,Sector_1,1339.6799999999998,732.13,2071.81
2026,China,Australia,Sector_2,798.69,473.37,1272.06
2026,China,Australia,Sector_3,459.69,967.91,1427.6
2026,China,Australia,Sector_4,1412.97,1039.46,2452.4300000000003
2026,China,Australia,Sector_5,762.6,535.75,1298.3500000000001
2026,China,Australia,Sector_6,1413.42,1805.3200000000002,3218.7400000000002
2026,China,Australia,Sector_7,643.55,1045.94,1689.49
2026,China,Australia,Sector_8,2094.41,1339.17,3433.58
2026,China,France,Sector_1,426.27,674.0,1100.27
2026,China,France,Sector_2,1352.81,1422.9299999999998,2775.74
2026,China,France,Sector_3,1002.03,1542.35,2544.38
2026,China,France,Sector_4,486.11,1829.6999999999998,2315.81
2026,China,France,Sector_5,1260.1,1321.23,2581.33
2026,China,France,Sector_6,1927.79,1551.74,3479.5299999999997
2026,China,France,Sector_7,1634.88,673.4200000000001,2308.3
2026,China,France,Sector_8,1242.77,424.76,1667.53
2026,China,Germany,Sector_1,373.38,1697.63,2071.01
2026,China,Germany,Sector_2,1958.4699999999998,650.2,2608.67
2026,China,Germany,Sector_3,363.53,1685.06,2048.59
2026,China,Germany,Sector_4,1534.72,472.89,2007.61
2026,China,Germany,Sector_5,1305.54,662.91,1968.4499999999998
2026,China,Germany,Sector_6,790.97,1330.87,2121.84
2026,China,Germany,Sector_7,425.97,1126.21,1552.18
2026,China,Germany,Sector_8,1848.3,1283.9099999999999,3132.21
2026,China,"Hong Kong, China",Sector_1,1480.67,1921.02,3401.6899999999996
2026,China,"Hong Kong, China",Sector_2,802.98,1422.24,2225.2200000000003
2026,China,"Hong Kong, China",Sector_3,1350.59,908.0699999999999,2258.66
2026,China,"Hong Kong, China",Sector_4,1522.46,1836.67,3359.13
2026,China,"Hong Kong, China",Sector_5,2163.44,1577.5,3740.94
2026,China,"Hong Kong, China",Sector_6,883.74,513.15,1396.8899999999999
2026,China,"Hong Kong, China",Sector_7,1756.6,1163.23,2919.83
2026,China,"Hong Kong, China",Sector_8,1521.29,1628.57,3149.8599999999997
