country_a,country_b,year,total_export_A_to_B,total_import_A_from_B,trade_volume,bec_1_export_A_to_b,bec_2_export_A_to_b,bec_3_export_A_to_b,bec_4_export_A_to_b,bec_5_export_A_to_b,bec_6_export_A_to_b,bec_7_export_A_to_b,bec_8_export_A_to_b,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
HKG,VNM,2025,12397406331.11274,34238929278556.168,34251326684887.28,367774053.0243544,54696979.51948815,1130321873.7974036,231635806.9319305,397328788.2825602,10031403279.587963,181943003.61240694,2302546.356632129,661752102.5871843,524196884.305835,755783635.2746103,768044239.3060036,452968447.97274464,1627705802.1370425,149146527.95438167,34233989680916.63,forecast
HKG,VNM,2026,13376437306.410759,5208565958759552.0,5208579335196858.0,348138849.52516395,48314275.34607032,1127401065.5636802,148801338.3242614,397055777.13792086,11123890008.005648,181805216.55170217,1030775.9563115443,747717915.7305413,893333502.3166047,721202989.6900636,464523370.4295687,507286586.48499817,1327933547.740561,153835172.1374,5208561142926467.0,forecast
IDN,IND,2024,19797250056.173588,6284794693.867889,26082044750.041477,4343024795.331923,9141662447.295118,1582277445.1275878,889966463.0017531,3132998474.6714935,172629505.90430957,512555076.3682041,22135848.47320244,1365098031.992278,2986787287.642596,464749630.9291082,257817247.84573084,935688803.6416708,70445985.91858797,200698560.67058364,3509145.227333268,forecast
IDN,IND,2025,24311384679.105984,7040424690.07327,31351809369.179253,4508555709.297757,11446591939.306879,1852053990.8789148,1221909436.9562554,4492676159.066976,209357968.8549081,566454833.338433,13784641.4058599,1435544281.9420183,3223983783.311072,560860540.443857,327077817.37756425,1158510619.2443,88217769.56639136,244214687.52173427,2015190.666332803,forecast
IDN,IND,2026,30062829448.45323,7867076184.988997,37929905633.44223,4649199628.43191,14249288230.336224,2168042631.061565,1669740550.0602074,6440243183.563083,254516591.08346808,623210330.0802363,8588303.836536264,1477026282.3606617,3462196479.094485,672466905.6916182,410643968.2638853,1437057409.9278035,109874795.68303348,296672381.13884807,1137962.828661492,forecast
IDN,JPN,2024,18644017860.129784,11540182535.246994,30184200395.376778,1141207883.7149303,6579125055.672022,3346998956.3912096,1266466528.4156108,4868245523.501985,544827354.2753527,489026912.80638254,408119645.35228944,897742315.9149405,4262889183.140198,2083315445.6008575,810621183.7769946,2733058608.643625,304376433.928413,261082811.51285213,187096552.7291117,forecast
IDN,JPN,2025,20753798220.325962,12174348850.09978,32928147070.425743,1153917292.3115106,7764501253.911568,3454650759.1425447,1192441558.695787,5772988983.137631,514842034.5742522,473186740.062608,427269598.49006027,927362004.8233238,4632942628.2187195,2163051242.4449267,772339264.0337843,2982772659.8030386,292043263.59782434,245435556.41136497,158402230.76679653,forecast
IDN,JPN,2026,22861629852.367424,12827958854.97815,35689588707.34557,1147408823.3014588,8882875228.64828,3541165420.698174,1118664517.7416267,6786412839.706826,485316350.33738303,456359886.0424277,443426785.891252,946358121.8118474,5015274778.295903,2232705826.156238,734160830.4112835,3256817762.0315347,278963197.9230448,230508188.8642803,133170149.48401894,forecast
IDN,KOR,2024,8695123777.089094,7401572050.917642,16096695828.006737,545948566.0358334,4251627347.450444,1090106842.1306095,621815566.7238129,1028941827.9029996,783210527.1838422,354977338.1926835,18495761.46886892,610417073.265263,3740045285.145957,926890624.2928325,621727199.451453,735133613.3059632,500296812.20544696,260509751.90562546,6551691.345100199,forecast
IDN,KOR,2025,8972272775.736551,7966612912.285694,16938885688.022245,517471251.6419839,4650911539.450155,1018589141.1964225,544168929.4884806,1051035187.4103552,787124087.844022,390241720.7318908,12730917.97323981,669631592.5756925,4186926908.337922,927327171.416876,604313387.4617271,749259110.9929409,559561899.0270363,265928604.04327852,3664238.430220986,forecast
IDN,KOR,2026,9176602018.953173,8533146297.390219,17709748316.34339,477322609.0757017,4991731645.523132,944976816.2025089,469641182.1394605,1063184907.3434203,795028217.3514487,426450987.0588528,8265654.25864699,727811819.8886473,4637758289.354144,922410079.6014661,585654787.2594706,762555472.7719826,624595472.6532867,270381250.4718334,1979125.3893878784,forecast
IDN,MYS,2024,10110706601.950468,8896133226.464558,19006839828.415024,1296826301.3881114,5620917807.352658,1120986108.0010512,145573945.3202725,1087598202.4175067,520425756.6751331,315666940.62543446,2711540.1703023785,1191478326.2343893,4813438453.739144,1160415718.2924297,153507174.09646928,794740607.7148921,482630516.50728995,272437951.7562806,27484478.123661898,forecast
IDN,MYS,2025,10055846918.00011,9528416573.137436,19584263491.137547,1121620549.2795954,5592990357.820945,1133836705.8477635,131096975.65602335,1156716054.8787196,572781825.0447044,345636924.3968097,1167525.0755496537,1122987913.776013,5359420938.190577,1317354089.034138,146451467.47012526,720077266.5413625,542572444.5959727,303189021.3217409,16363432.207508408,forecast
IDN,MYS,2026,10102269153.773952,10216404341.240822,20318673495.014774,962143523.4405061,5624513443.137487,1152892001.135473,117875981.65018345,1234670875.280798,632116814.0567985,377570895.7456797,485619.32702581043,1049041308.3171536,5925427285.434112,1494991616.861946,139363490.7130464,652377874.3354006,608682834.3006532,336816494.4866232,9703436.79188457,forecast
IDN,NLD,2024,3703493804.086356,1300548317.3464556,5004042121.432812,967390680.9698182,1068771987.3443106,512382637.72524464,573249092.530408,249706994.37611032,105085205.00591189,220799587.11342758,6107619.02112548,274041527.62229407,314801224.12375814,135826330.0763075,152265785.27384356,103272881.8541081,57743388.690210044,247251965.04879382,15345214.657140266,forecast
IDN,NLD,2025,3950664095.204828,1604979492.7567983,5555643587.961626,910601443.8607563,1181097301.5550086,494720392.94925094,721285660.9303067,269995335.03220224,128022529.41044888,235270345.57206574,9671085.89478842,281802810.12962914,352262156.9852469,138052588.60936883,220839378.3711933,123297144.44390313,62256872.72281432,414358094.1825539,12110447.312088933,forecast
IDN,NLD,2026,4177701532.75667,2046783234.1236944,6224484766.880364,838270039.174863,1262255911.5382135,467101343.0352928,901814892.8067074,290686274.51228434,154510204.13991755,249342286.89943323,13720580.649958687,287706673.9994023,393834197.749421,139922740.54837596,318524009.0728945,147251608.32020018,67105878.85633338,683275616.5026184,9162509.074448662,forecast
IDN,PHL,2024,10664342828.45453,743556996.8192701,11407899825.2738,1536289783.655529,3955876228.3222494,456568142.9597852,132449767.47982384,3296307555.07435,837518055.0588362,407266266.26469344,42067029.63926327,95750381.92718783,347342727.1954497,26600500.953122247,5881814.060919995,215715594.54660857,20262238.5392597,20750300.321373653,11253439.275348464,forecast
IDN,PHL,2025,12586410183.653492,1018498959.219902,13604909142.873394,1590348678.865939,4910812943.030025,455007675.13547844,153975170.25729027,3959359464.6163163,1055474413.9684184,420831829.7339345,40600008.04609154,109441137.6885337,548382903.6005477,26585420.546626475,6192632.346353067,265904961.89977187,30319835.313400332,18809606.98204578,12862460.84262324,forecast
IDN,PHL,2026,14775306145.639942,1415262301.0427089,16190568446.682652,1617732297.088697,5971876308.073249,451454164.90734327,177775736.7789333,4742097106.602918,1341617862.2411869,432791728.50674736,39960941.44086743,123847788.14033669,854008596.1751685,26734930.419651475,6438961.313074202,326487527.2330553,46113551.96209654,16996476.886702202,14634468.91262396,forecast
IDN,SGP,2024,9202609112.872885,33874914990.39949,43077524103.27238,386455573.51244813,5594137783.95479,1160126199.7592056,393640333.9157011,322898131.5098196,1000358095.6462696,320001885.51160026,24991109.063049253,1486292590.0820947,14135073002.116783,5837435227.19093,1703013368.0848484,2016260967.6746812,6466714905.821936,1370274421.2033403,859850508.2248746,forecast
IDN,SGP,2025,9026967738.893095,42657971934.74184,51684939673.63493,343347380.3279035,5772454199.803513,1003201518.0476174,282001382.6406846,281571832.1227492,1035571051.2791349,292166773.56638104,16653601.10511285,1752523501.562376,19557616656.567364,7101357222.167209,1751487810.849198,2405743254.0362983,7558755943.492739,1571349064.3571777,959138481.7094836,forecast
IDN,SGP,2026,8854595293.998718,53827498655.31762,62682093949.31634,296590453.2847006,5912359772.279283,856200051.312539,199469421.78358778,243661016.10505122,1071186482.1353139,264499293.55345705,10628803.54478681,2024706009.4597247,26907778710.00081,8563612440.07829,1782323703.2276287,2864984720.5289736,8808282737.541992,1805740346.3846726,1070069988.0955204,forecast
IDN,THA,2024,5482472721.104491,7728800486.8195715,13211273207.924063,1169388069.0429661,1539532190.3970232,791773078.6127421,167141425.0084014,1449723793.9244838,191618389.9663882,137529245.51478624,35766528.637699895,1390994953.7189877,2349156065.51982,1225312534.5697265,248551287.60760313,2050209113.920787,246778597.0984566,212469450.64273927,5328483.741451149,forecast
IDN,THA,2025,5621496628.939033,7958581997.433192,13580078626.372225,1261016690.1191747,1612327960.476085,736516855.1851193,161556348.30071157,1512786098.3954964,175843298.56857014,125425557.12542097,36023820.768454835,1438196353.9067585,2526955129.876724,1237707416.7785733,249081410.69912225,2043892641.781353,256654569.7961732,201733244.51318124,4361230.081306001,forecast
IDN,THA,2026,5720254142.923643,8117500517.389347,13837754660.31299,1340130928.9489944,1666910627.1711373,681798435.3755239,154463707.23474994,1566739591.7300541,160563231.71415782,113743600.17391434,35904020.57511102,1456600413.4595723,2677258602.5474753,1244907937.0936983,247944442.50705585,2029754318.449645,266901919.5158212,190628501.5196133,3504382.296464786,forecast
IDN,USA,2024,17765336981.131798,7694426690.865362,25459763671.99716,3968899931.1675377,3080704890.158596,2810726320.0328784,3880857861.3447037,1953541163.4479387,1043650925.6534858,913747744.6794196,113208144.64723586,1902797913.895334,1438302492.2568839,1217342536.4086893,1281678848.0206182,756561126.8123772,474182683.79351854,420288522.4573865,203272567.2205543,forecast
IDN,USA,2025,18155046306.848904,7941556895.2935,26096603202.142403,3712891530.4746804,3595868141.9444613,2783571768.430141,3903251533.585916,2162232625.8226905,960685051.2952876,924244384.0049609,112301271.29076406,1900756309.6603856,1590810452.1495523,1237116645.8880832,1255453261.6322684,876255137.1507043,466547583.240969,442948028.9355428,171669476.6359942,forecast
IDN,USA,2026,18502328221.8991,8213165978.9416065,26715494200.840706,3408938004.491937,4172937634.5331974,2730159464.0257435,3863114401.8936787,2390013969.8489327,892582848.9351965,933427783.2390553,111154114.93135871,1892063180.1727426,1758500067.0186167,1252855068.9718826,1228427442.776145,1015045787.335406,459294420.22231275,465144490.26290774,141835522.1815916,forecast
IDN,VNM,2024,5834608863.542956,22333054464.4164,28167663327.95936,1390909681.1208997,1457672685.1519094,696195639.3376065,509493777.39884853,1218137685.2077777,373793000.6986691,186759982.79023498,1646411.8370104847,1019502460.3440126,803477564.8664402,636234598.474835,347971174.879515,586244071.8908331,273949920.2262152,147457180.06709316,18518217493.667458,forecast
IDN,VNM,2025,6069054890.328486,1141843130715.8586,1147912185606.187,1508138008.2417378,1719991056.316682,647724836.0094196,492898181.550757,1168050744.3876364,335402072.2024465,196162665.9540362,687325.6657706379,1269635686.5821307,972155776.3804517,714620900.1452982,392634623.2908113,559478891.7940005,289254360.0300128,171065800.63096163,1137474284677.005,forecast
IDN,VNM,2026,6358662742.733477,66680573184634.25,66686931847376.984,1627541902.34845,2036717958.387738,603592742.8954905,470914458.05606055,1109812067.5159886,304110404.6218583,205694278.25175425,278930.65613657876,1568023164.352385,1160435630.2080457,800546339.5872488,440316461.51353943,529996581.76798177,303902038.5830734,197466833.33462036,66675572497584.91,forecast
IND,JPN,2024,4142073125.250051,13692943912.18619,17835017037.43624,130702878.60206789,1078862244.826701,1203985296.0328698,243774607.81776488,944852142.9007872,339413166.9166765,194776786.99385756,5706001.159326449,543034194.6027731,3801459579.4104238,3802229420.2858605,1022289590.4775401,2894945432.744949,620186382.1123499,557096728.7208418,451702583.8314492,forecast
IND,JPN,2025,4471430600.207551,15694078454.788643,20165509054.996193,116118150.30481432,1116785261.9542344,1232267328.988685,231253090.03959817,1150821615.380692,425295267.97722673,194524897.13318402,4364988.429115969,562878235.0347922,4130894603.9112835,4265088877.8183713,1204140780.8220236,3687021390.396296,678390386.6173686,647601638.0657097,518062542.1227984,forecast
IND,JPN,2026,4810326034.052785,18061280814.881985,22871606848.93477,100331377.43492569,1141592728.9155073,1246293706.9858265,214891807.36074045,1375752917.2832086,535196863.7321271,193039998.2212241,3226634.1192246787,581261013.6564399,4492928236.379256,4769008001.886721,1414101376.05224,4727398206.982655,736018879.2403176,753856983.8434813,586708116.8408722,forecast
IND,KOR,2024,5661882925.96127,15116509921.517715,20778392847.478985,120580755.71152894,2031875612.2416534,1021440223.0070461,132793257.96915314,1214048745.4558997,1013989577.5074606,122859554.82067998,4295199.247849182,428049485.77847385,5441872606.18645,3315053539.394511,431564866.08787006,3007346741.5651293,2089879650.5003302,400065664.404052,2677367.6008974696,forecast
IND,KOR,2025,6932694964.827446,16947812517.37738,23880507482.204826,113732103.54522802,2735324904.3166246,1037061854.4095496,132383645.28847039,1389623878.4828634,1407494457.6397252,115293028.14751607,1781092.9974688753,444609999.1758161,6379554796.069246,3580365066.114463,417065611.94038093,3074389428.388159,2676067530.4416504,374049750.9035926,1710334.3440729743,forecast
IND,KOR,2026,8510859675.113225,19055827281.09403,27566686956.207253,104413853.74752903,3597608790.554495,1049371574.3809643,130610997.46891342,1570140505.0213335,1950069888.6661499,107923860.51074024,720204.7630998206,450047202.30008554,7440492600.08707,3859926695.5490503,400973413.9294117,3128547048.148636,3426373413.0187697,348412328.1766297,1054579.8843774118,forecast
IND,MYS,2024,4758811997.704131,8402677738.107999,13161489735.81213,1265736449.1480422,1433479581.212619,715579914.8622128,118826080.7051447,236108975.45643413,808395318.3689014,177322994.75749123,3362683.193285277,2602928232.37467,1967553337.493528,1618444309.7386222,271002151.73710394,270863694.9972086,1368616931.2957454,295001589.81024784,8267490.660872317,forecast
IND,MYS,2025,4475826698.502198,9416854264.671038,13892680963.173237,1229312225.59243,1321206843.3856556,536230824.2358115,98539980.45516661,200937639.2109082,897630513.8491131,190273697.37938038,1694974.3937329317,3227803811.7045627,1890784274.105181,1664971770.9134982,297618369.36143994,252595762.13900653,1739153858.3680243,335250375.64014393,8676042.439181034,forecast
IND,MYS,2026,4218893246.3462715,10616970279.011557,14835863525.357828,1156704084.9783463,1214602496.2830985,395806196.8419006,80768787.84432396,169415268.75590214,997808039.6296028,202963656.66236758,824715.3507288389,3933866576.325554,1810888410.273414,1708135269.0860171,321428515.36822265,234749120.84081995,2218878976.918865,380158042.34274,8865367.855925294,forecast
IND,NLD,2024,26645064049.20343,2987583775.862918,29632647825.06635,809160721.7514985,19565672109.634506,1626529706.432405,799968278.216318,1127222205.1406069,1651977624.009796,1052438548.1768726,12094855.841429599,311016170.9556103,744033365.2033045,617703120.2638603,217961847.19058105,331031191.3899137,307775496.6889515,444783031.69541,13279552.475286402,forecast
IND,NLD,2025,41936317037.450775,3292800874.190324,45229117911.6411,790360202.1202871,33351148592.882282,1685889718.6757712,871773391.884049,1336774578.057492,2625074739.386074,1268776376.833085,6519437.611721765,320257977.031009,806555957.1387599,646193623.7775464,216338514.13469797,370775839.00230557,393685355.61945087,531349894.7231338,7643712.763420099,forecast
IND,NLD,2026,67452607492.55069,3642189508.319422,71094797000.87012,758265909.2137432,56767846694.652756,1732609826.5978248,946676547.4326156,1586374941.124897,4135858364.7773824,1521540405.7617266,3434802.989745707,328845697.5893167,871002089.8244724,673091115.5804937,213321649.568327,415103190.5673647,503594629.02801216,632970297.7875003,4260838.373934837,forecast
IND,PHL,2024,1597766382.5531244,934700487.9390032,2532466870.4921274,241514947.89191052,218416139.30439618,219896706.2137917,121871884.53270477,301451867.94160354,288497642.02536124,202210383.80699056,3906810.836366053,186825667.00461343,104331946.97798674,172967112.32642883,61639580.66262202,136759501.73345113,102547649.178699,150051338.83499485,19577691.220207155,forecast
IND,PHL,2025,1769608009.7989762,1061731539.2902758,2831339549.089252,243755338.09198278,261567162.5380591,216117777.48900053,148481602.5301188,316003676.14560425,383206902.06177413,198108884.7622926,2366666.1801438266,233371655.44790277,90560543.6239988,194495260.45620072,70861153.66405639,153390212.89352918,125447128.32735927,178833892.31205794,14771692.5651707,forecast
IND,PHL,2026,1974744110.7882292,1210748174.3862107,3185492285.17444,239266660.38386613,310943034.7553532,211665411.91978696,179918326.46228918,329297397.3039624,508916235.08426464,193336373.85977915,1400671.0189276296,287607538.740225,78003777.9893194,217459784.81493723,80046580.54124218,172138674.5157539,153762909.25440437,210678647.1648101,11050261.365518352,forecast
IND,SGP,2024,9553301207.904589,13331397185.816648,22884698393.721237,239294869.59934917,5262667862.534846,768876181.3202403,840502853.8806268,1389782745.0542462,642136416.5362084,381756582.7729154,28283696.206157453,398275758.7721896,4460111817.94236,1904977659.648408,1393925012.455428,1304882794.4475877,2803999830.528853,912575020.7442251,152649291.27759716,forecast
IND,SGP,2025,10115874180.973515,16366295537.387094,26482169718.36061,216216118.29588252,5888891222.888061,718982280.8638258,1064383518.5243354,1352744871.6700838,479726079.38853025,379480575.04797745,15449514.294818,488315360.1977884,5415767926.67081,2211632776.8165607,1812603480.296109,1812257646.6602767,3401272684.5632963,1085091447.333017,139354214.84923574,forecast
IND,SGP,2026,10799110345.138489,20026459359.577263,30825569704.71575,191913318.82189682,6578554956.903946,671478499.2083635,1303755075.4261885,1310409848.5989358,357665626.5477241,376994841.1231255,8338178.508310267,594824253.7881789,6514007176.695166,2565771975.865468,2283745520.458176,2523881342.107901,4126062043.7476683,1292220356.7278697,125946690.18683474,forecast
IND,THA,2024,4060673209.722312,8835279264.715282,12895952474.437595,696757406.7038664,922770332.2094945,873841431.0236168,294939330.8165958,633925502.2891761,493715632.0151549,141922364.7387712,2801209.925636071,1507351095.611339,1915777598.7786765,1870860693.9154751,1293283565.84938,1248979025.2092724,664822702.2856961,327624532.5255174,6580050.53992575,forecast
IND,THA,2025,4351780147.389894,10291404902.855078,14643185050.244972,801415470.918674,1004759087.8090699,895676887.7617546,240651858.90626273,647848995.951791,612514342.9142729,146879835.3127591,2033667.8153091492,1978181393.3295906,2265752075.13402,2089857719.1678839,1349425450.1859386,1374096785.548239,855663368.4427133,372311064.1883629,6117046.858329626,forecast
IND,THA,2026,4661770920.944458,11921717462.623392,16583488383.56785,900512374.5655605,1083179268.5332303,913400351.3879515,191974364.94238272,660535655.649757,758879459.048227,151880997.74350852,1408449.073841137,2510257163.221015,2672946744.697758,2317997892.9641676,1393207311.370684,1502229440.99704,1096535532.8317778,422937196.1419692,5606180.3989800215,forecast
IND,USA,2024,66013885274.78783,30684630309.61088,96698515584.39871,3440924406.2174783,19281545762.71761,11069816708.75398,11308955666.422651,8138092026.570726,6108151586.489309,6517912271.26952,148486846.34654006,1486017732.6671736,7922192747.152442,4303449434.126004,6998872399.171402,2172778700.067193,2883855411.187234,3698752628.5564413,1218711256.68299,forecast
IND,USA,2025,77097196280.19737,31153510658.46771,108250706938.66508,3451790721.4179873,24522148914.57335,12613148090.869541,11755097755.938988,9471264314.447958,8327667461.15724,6851863504.5077,104215517.28460297,1281731859.9979184,7634287535.705137,4287125966.999063,7521136928.295456,2020027120.588714,3431232840.7479796,3951033638.5154786,1026934767.6179603,forecast
IND,USA,2026,90237963500.44637,31797316782.42329,122035280282.86966,3449626514.483719,30764600966.37871,14333452281.716059,12002757943.853365,11020571001.815573,11410797656.290657,7184596851.003953,71560284.90432407,1087146682.8027797,7393614773.24686,4238231721.804951,8055696655.902815,1879825554.2074637,4057010827.297052,4218212384.6387997,867578182.5225711,forecast
IND,VNM,2024,5047400718.935406,15613095524.445925,20660496243.381332,1128939089.4712758,401153678.1051445,881756757.8725306,336285022.19248086,526818787.87413824,1659580076.6752982,111983846.32668886,883460.4178490266,1991333415.6057026,658514699.8533291,728794224.0146399,549286066.1873114,582992709.907166,410852099.15459543,497894935.05399436,10193427374.669186,forecast
IND,VNM,2025,6090476175.606688,132970064112.46268,139060540288.06937,1341479619.8189147,491678801.5695242,1007482002.7003509,389946267.64610696,482272140.04074097,2263954130.339995,113395305.2343727,267908.25668174203,2531663273.787148,730533018.3311763,616797372.1238064,543181770.4350984,525279293.71397054,359438071.3110746,563622980.2671335,127099548332.49327,forecast
IND,VNM,2026,7416171578.081941,1539453372228.1614,1546869543806.2434,1573634558.588607,600386982.5233275,1149822122.4681215,447148927.61334926,442800261.78909343,3087363836.2859592,114935413.65871517,79475.15476737436,3207726761.254332,813898558.8283093,523272819.6676215,530644373.15403044,468866263.9278506,334017502.14081335,628995060.6243106,1532945950888.5642,forecast
JPN,KOR,2024,33716362153.608692,21628421615.409985,55344783769.01868,1580419650.0868216,9189161689.76421,5819361288.961204,1133523284.362147,5901886851.91862,5446170044.464754,2085628375.2559083,2560210968.7950196,904726346.2858977,5475498750.766325,4260506634.0868874,872669570.8712894,4052987390.5317144,4278305161.4003906,1778115879.046665,5611882.420816271,forecast
JPN,KOR,2025,32207127803.52008,21467387762.42004,53674515565.940125,1510079906.6273453,9384394848.913355,5296891358.255584,1027535832.8692626,6018343464.828426,4774097958.3106985,1789647191.9378567,2406137241.777548,902766266.7247744,5710263566.741562,3968092235.076106,814857807.330858,4250907392.2423444,4043998318.075495,1774220146.7506802,2282029.478220759,forecast
JPN,KOR,2026,30830421892.577705,21308516316.327682,52138938208.90539,1440400750.7575612,9586562333.485079,4806516538.219566,922678374.086166,6104125963.492728,4185519459.933096,1533441745.1680098,2251176727.4354978,900120625.2652228,5925736907.126232,3690265932.593976,752243968.3502553,4444186780.445297,3824735843.210292,1770346723.2482035,879536.0882037187,forecast
JPN,MYS,2024,10151415980.673866,14166981293.730282,24318397274.40415,553342206.9745474,2968458193.1279325,1723810767.6611276,362530861.5534618,1407210936.174675,2289819598.8676496,172145253.44894135,674098162.8655303,645414069.0987499,4621758214.528581,2523411013.97046,608675850.2229592,1502377665.5991118,3551074318.269204,674367070.9320252,39903091.10918879,forecast
JPN,MYS,2025,9800769066.921146,14076248901.453257,23877017968.374405,567468867.6829468,2745133598.2559223,1600468379.9009576,299338995.5263909,1484607411.403428,2276733026.0978727,131275354.55569297,695743433.4979353,652398873.0825558,4837163205.711718,2316272887.9311986,559986568.683369,1501741193.5927908,3453224614.853194,721854545.7814709,33607011.816962175,forecast
JPN,MYS,2026,9493926771.31849,14020470344.407454,23514397115.725945,579336083.2498397,2542892542.3929443,1487429158.7876809,243479225.32715878,1565925395.738641,2261438945.3229566,100934252.80452527,712491167.6947424,653567745.7074413,5070295352.099161,2122839339.3457978,509372368.1936114,1502471122.8221421,3362193235.1272187,772242539.2348566,27488641.877225988,forecast
JPN,NLD,2024,10669081620.950712,4182658320.4854054,14851739941.436117,638295244.3258526,1874287555.1813588,1733727650.291771,96346627.68639715,2659737253.523737,1997967696.9524913,1222201566.3756335,446518026.61346954,322356115.7431409,709334144.3531439,631206458.6560009,49942504.81748485,541263154.7287457,677505394.2613982,1211992933.829464,39057614.09602678,forecast
JPN,NLD,2025,11371764092.466833,4157099450.6168804,15528863543.083714,640002894.8338886,1978927364.1049504,1867921662.8507843,84448564.82780564,3212284876.0182834,1997436164.9842274,1228950698.5753071,361791866.271585,305974081.6884766,699994945.145202,599447533.0554099,41890761.50845506,547223642.4594036,548712478.053214,1392586799.8424141,21269208.864304353,forecast
JPN,NLD,2026,12205854060.063496,4193660116.7766995,16399514176.840195,639486866.9231137,2081782656.427158,2008188826.0212643,73125704.98728026,3878765148.2557373,1996972192.4634032,1235217672.1556456,292314992.8298931,289668022.4865967,690150752.7876942,568955435.6140176,34816536.52073222,553450619.3414488,446335995.0194173,1598823512.3647864,11459242.642006304,forecast
JPN,PHL,2024,7561518769.499342,7605809088.618559,15167327858.1179,522035170.2669703,670413874.232517,2518311659.690559,141171502.14223623,1720051065.6509063,1371032868.2461295,145329648.09846473,473172981.1715587,355445852.5073224,1004959699.2915893,2294142412.2190456,134735670.96927905,1705116343.783876,1810991441.4467034,234193301.67318988,66224366.72755364,forecast
JPN,PHL,2025,7467036562.169289,7409456901.520479,14876493463.689768,519957081.13614416,627085126.218763,2505252745.0461216,129470908.61679344,1810161777.598797,1292646397.893902,115733143.97294538,466729381.6858221,311662475.1416512,1013946500.881673,2242999642.7942514,121380668.01862207,1723442204.8471432,1722689360.9783945,229542147.26847184,43793901.59027265,forecast
JPN,PHL,2026,7373955267.995745,7208101908.656005,14582057176.651749,515645284.30723375,579532536.5602827,2487877451.9415774,117771877.50191526,1902362927.0683029,1222335612.1460202,91941694.3750855,456487884.09532654,270781567.9148311,1010949238.6276879,2187708257.258281,109034289.20113818,1736830843.6668606,1639873385.7919822,224111422.46327272,28812903.73195054,forecast
JPN,SGP,2024,13369707677.806286,14971478283.62014,28341185961.426426,456217909.2658856,1674342879.2694237,1673988510.4362926,1424705707.433478,1313670695.8349805,3058154364.1202474,1087101206.082894,2681526405.363084,613145758.6311836,1927379485.0701067,1855203390.0400374,1248431964.5168931,1965448965.5386665,5236091744.847174,1776299950.8444097,349477024.1316684,forecast
JPN,SGP,2025,12633719091.750988,15427787778.09603,28061506869.847015,435082619.56014913,1500567673.8720715,1662370409.0427446,1448240377.2290223,1173491136.1048744,2704188246.3576856,905645419.2940714,2804133210.29037,698151899.4511776,2043548538.6112084,1943230386.008843,1299121397.4483259,2136874029.8422406,5152924870.67446,1877900170.255472,276036485.8043024,forecast
JPN,SGP,2026,11928390270.317547,15917776175.41804,27846166445.735588,408162327.23240054,1315553132.5565186,1631977365.0881174,1454192669.479795,1042764276.323192,2396946511.442043,747334153.3752754,2931459834.820208,781550917.1235025,2126777353.774074,2027980704.7591507,1329877402.0848677,2320533203.5447435,5125561199.866928,1983874853.368828,221620540.89594457,forecast
JPN,THA,2024,21888334444.2251,18116749631.462276,40005084075.68738,2242290897.758904,2679740964.713273,5158655502.089189,920643413.1763294,5924869130.741862,3266939989.8697133,709619165.4010118,985575380.4748186,1691364290.6577833,2377075899.965456,4898241231.228013,804180623.8188819,4821207761.683745,2528690506.577944,840090543.3517706,155898774.17867896,forecast
JPN,THA,2025,21551071397.478695,17904351576.701614,39455422974.18031,2185699961.872344,2701112126.1359506,5091487417.541067,920144520.8024123,6054503456.358204,3230718173.8277955,540693563.3565793,826712177.5843424,1580593089.636348,2369106760.504681,4697928647.167072,851124100.781875,4789802464.806395,2618319888.099849,818830649.0674753,178645976.63791692,forecast
JPN,THA,2026,21084962093.271523,17691694131.23779,38776656224.50931,2113708476.4700658,2703405681.403921,4975429011.580671,917399533.7751285,6100792792.566375,3185228657.5232244,404641143.769968,684356796.1821715,1472983871.9366212,2357086259.193985,4496935978.862022,899567849.4111146,4758914627.498875,2709898747.8565116,797071138.181748,199235658.29691273,forecast
JPN,USA,2024,115068667120.65268,58031910290.76488,173100577411.41754,8728808708.583403,23663264371.256172,12716099647.696995,2054618656.8373494,44105226020.09899,9706670083.618114,8987810621.699911,5106169010.8617325,5383977331.120867,13363835274.347342,6556410601.983423,1427152592.8404257,15467405326.601242,4321162680.305502,8388830761.805851,3123135721.76022,forecast
JPN,USA,2025,122031807422.17589,59069808329.50763,181101615751.68353,8977923366.416513,26500609850.406494,12791692759.050728,2060165860.4557636,49164125349.377304,9350594006.38441,8250537341.111377,4936158888.973295,5223095615.283032,14719232513.04625,6425354438.481601,1484787812.3946202,16034630684.154415,3725782933.1012,8405817866.890147,3051106466.1563683,forecast
JPN,USA,2026,129520723927.78996,60095479600.5652,189616203528.35516,9170228811.161892,29448305096.249435,12847309056.32549,2033042943.618638,54674366220.45791,9023891474.093203,7580445300.49014,4743135025.3932495,4996244597.251175,16042350645.987564,6286849583.716228,1518049568.5710597,16611517233.401474,3228199700.6960545,8409096663.826624,3003171607.1150203,forecast
