"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
582770298,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,2,1,2,0.47125353440151,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://www.scmp.com/comment/insight-opinion/article/2022594/us-and-china-need-more-soft-power-not-military-hardware"
582770299,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,12,1,8,0.47125353440151,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,4,"Beijing, Beijing, China","CH","CH22",39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://www.scmp.com/comment/insight-opinion/article/2022594/us-and-china-need-more-soft-power-not-military-hardware"
582770300,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,2,1,2,0.47125353440151,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,20160926,"http://www.scmp.com/comment/insight-opinion/article/2022594/us-and-china-need-more-soft-power-not-military-hardware"
582770395,20160926,201609,2016,2016.7288,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,"USABUS","UNITED STATES","USA",NA,NA,NA,NA,"BUS",NA,NA,0,"112","112","11",3,-2,1,1,1,-3.83631713554987,3,"Fort Worth, Texas, United States","US","USTX",32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States","US","USTX",32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States","US","USTX",32.7254,-97.3208,1380947,20160926,"http://www.dallasnews.com/news/crime/2016/09/22/ringleader-group-wanted-smuggle-drugs-dfw-airport-gets-15-years"
582770396,20160926,201609,2016,2016.7288,"USA","AMERICAN","USA",NA,NA,NA,NA,NA,NA,NA,"USABUS","UNITED STATES","USA",NA,NA,NA,NA,"BUS",NA,NA,0,"112","112","11",3,-2,1,1,1,-3.83631713554987,1,"Tonga","TN","TN",-20,-175,NA,1,"Tonga","TN","TN",-20,-175,NA,1,"Tonga","TN","TN",-20,-175,NA,20160926,"http://www.dallasnews.com/news/crime/2016/09/22/ringleader-group-wanted-smuggle-drugs-dfw-airport-gets-15-years"
582770399,20160926,201609,2016,2016.7288,"USA","MASSACHUSETTS","USA",NA,NA,NA,NA,NA,NA,NA,"USACOP","UNITED STATES","USA",NA,NA,NA,NA,"COP",NA,NA,1,"160","160","16",4,-4,4,2,4,-0.756130140253793,3,"Springfield, Massachusetts, United States","US","USMA",42.1015,-72.5898,609092,3,"Springfield, Massachusetts, United States","US","USMA",42.1015,-72.5898,609092,3,"Springfield, Massachusetts, United States","US","USMA",42.1015,-72.5898,609092,20160926,"http://www.moultonadvertiser.com/news/national/article_55a60c55-24b6-5884-8d64-125d05a1da3e.html"
582770413,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAJUD","UNITED STATES","USA",NA,NA,NA,NA,"JUD",NA,NA,1,"193","193","19",4,-10,1,1,1,-5.60949298813376,3,"Tulsa, Oklahoma, United States","US","USOK",36.154,-95.9928,1100962,3,"Tulsa, Oklahoma, United States","US","USOK",36.154,-95.9928,1100962,3,"Tulsa County, Oklahoma, United States","US","USOK",36.1001,-95.9003,1101859,20160926,"http://themississippilink.com/2016/09/25/tulsa-police-officer-charged-in-death-of-terence-crutcher/"
582770429,20160926,201609,2016,2016.7288,"USACOP","DALLAS","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","DALLAS","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,8,2,8,-4.1780848885739,3,"Dallas, Texas, United States","US","USTX",32.7831,-96.8067,1380944,3,"Dallas, Texas, United States","US","USTX",32.7831,-96.8067,1380944,3,"Dallas, Texas, United States","US","USTX",32.7831,-96.8067,1380944,20160926,"http://www.dallasnews.com/news/crime/2016/09/21/dallas-police-looking-man-suspected-driving-car-involved-fatal-shooting-52-year-old-man"
582770430,20160926,201609,2016,2016.7288,"USACOP","DALLAS","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","DALLAS","USA",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,6,1,6,-7.22222222222222,3,"Dallas, Texas, United States","US","USTX",32.7831,-96.8067,1380944,3,"Dallas, Texas, United States","US","USTX",32.7831,-96.8067,1380944,3,"Dallas, Texas, United States","US","USTX",32.7831,-96.8067,1380944,20160926,"http://www.dallasnews.com/news/crime/2016/09/21/dallas-police-looking-man-suspected-driving-car-involved-fatal-shooting-52-year-old-man"
582770451,20160926,201609,2016,2016.7288,"USAGOV","MEMPHIS","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","RALEIGH","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,30,3,30,-2.52108672351927,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,20160926,"http://wreg.com/2016/09/26/massive-fire-damages-raleigh-apartment-complex/"
582770452,20160926,201609,2016,2016.7288,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,"USACOP","TEXAS","USA",NA,NA,NA,NA,"COP",NA,NA,0,"193","193","19",4,-10,4,1,4,-7.8777189888301,3,"Charlotte, North Carolina, United States","US","USNC",35.2271,-80.8431,1019610,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,20160926,"http://investmentwatchblog.com/msm-lied-and-people-died-they-need-to-be-sued-for-wrongful-death/"
582773991,20160926,201609,2016,2016.7288,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"JPN","JAPANESE","JPN",NA,NA,NA,NA,NA,NA,NA,0,"112","112","11",3,-2,4,2,4,-4.47401889534884,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,4,"Miyakojima, Saitama, Japan","JA","JA34",36.25,139.183,-236871,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,20160926,"https://www.yahoo.com/news/japan-warns-china-warplanes-were-095135867.html"
582774014,20160926,201609,2016,2016.7288,"CHNGOVMED","CHINESE","CHN",NA,NA,NA,NA,"GOV","MED",NA,"JPN","JAPANESE","JPN",NA,NA,NA,NA,NA,NA,NA,0,"112","112","11",3,-2,16,2,16,-4.47401889534884,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,4,"Miyakojima, Saitama, Japan","JA","JA34",36.25,139.183,-236871,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,20160926,"https://www.yahoo.com/news/japan-warns-china-warplanes-were-095135867.html"
582774357,20160926,201609,2016,2016.7288,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,2,9,-6.44694633903267,1,"France","FR","FR",46,2,NA,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,20160926,"http://www.arkansasonline.com/news/2016/sep/26/syrians-say-26-more-killed-as-blame-tra/"
582774358,20160926,201609,2016,2016.7288,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,2,1,2,-7.26618705035971,1,"United Kingdom","UK","UK",54,-2,NA,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,20160926,"http://www.arkansasonline.com/news/2016/sep/26/syrians-say-26-more-killed-as-blame-tra/"
582774806,20160926,201609,2016,2016.7288,"IND","WEST BENGAL","IND",NA,NA,NA,NA,NA,NA,NA,"INDGOV","MAMATA BANERJEE","IND",NA,NA,NA,NA,"GOV",NA,NA,1,"120","120","12",3,-4,3,1,3,-8.4,4,"Howrah, West Bengal, India","IN","IN28",22.5892,88.3103,-2097144,4,"Howrah, West Bengal, India","IN","IN28",22.5892,88.3103,-2097144,4,"Howrah, West Bengal, India","IN","IN28",22.5892,88.3103,-2097144,20160926,"http://www.financialexpress.com/india-news/uri-attack-martyrs-father-refuses-mamata-banerjees-compensation-borrows-money-for-last-rites/391724/"
582774819,20160926,201609,2016,2016.7288,"INDGOV","GUJARAT","IND",NA,NA,NA,NA,"GOV",NA,NA,"INDGOV","MANMOHAN SINGH","IND",NA,NA,NA,NA,"GOV",NA,NA,0,"111","111","11",3,-2,2,1,2,-2.75299717350109,1,"Pakistan","PK","PK",30,70,NA,4,"Delhi, Delhi, India","IN","IN07",28.6667,77.2167,-2094230,1,"Pakistan","PK","PK",30,70,NA,20160926,"http://www.firstpost.com/politics/arvind-kejriwals-aap-vs-centre-appointed-l-g-najeeb-jung-whos-running-the-delhi-govt-anyway-3020702.html"
582774820,20160926,201609,2016,2016.7288,"INDGOV","GUJARAT","IND",NA,NA,NA,NA,"GOV",NA,NA,"INDGOV","MANMOHAN SINGH","IND",NA,NA,NA,NA,"GOV",NA,NA,0,"111","111","11",3,-2,8,1,8,-2.75299717350109,1,"Pakistan","PK","PK",30,70,NA,1,"Pakistan","PK","PK",30,70,NA,1,"Pakistan","PK","PK",30,70,NA,20160926,"http://www.firstpost.com/politics/arvind-kejriwals-aap-vs-centre-appointed-l-g-najeeb-jung-whos-running-the-delhi-govt-anyway-3020702.html"
582774929,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,5,1,5,-4.296875,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,4,"Miyakojima, Saitama, Japan","JA","JA34",36.25,139.183,-236871,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,20160926,"http://time.com/4507378/japan-china-warplanes-miyako-senkaku/"
582774930,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,5,1,5,-4.65116279069767,4,"East China Sea, Japan (general), Japan","JA","JA00",29,125,-226888,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,4,"Tokyo, Tokyo, Japan","JA","JA40",35.685,139.751,-246227,20160926,"https://www.yahoo.com/news/japan-warns-china-warplanes-were-095135867.html"
582774931,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,6,1,6,-4.65116279069767,4,"South China Sea, Brunei (general), Brunei","BX","BX00",15,115,-1337919,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,4,"South China Sea, Brunei (general), Brunei","BX","BX00",15,115,-1337919,20160926,"https://www.yahoo.com/news/japan-warns-china-warplanes-were-095135867.html"
582774932,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,-4.65116279069767,4,"South China Sea, Brunei (general), Brunei","BX","BX00",15,115,-1337919,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,4,"Diaoyu, Liaoning, China","CH","CH19",42.8333,124.633,-1903386,20160926,"https://www.yahoo.com/news/japan-warns-china-warplanes-were-095135867.html"
582774933,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,8,1,8,-3.38983050847458,1,"Japan","JA","JA",36,138,NA,1,"China","CH","CH",35,105,NA,1,"Japan","JA","JA",36,138,NA,20160926,"http://www.thefinancialexpress-bd.com/2016/09/26/47268/Japan-warns-China-over-expansion-of-military-activities"
582774934,20160926,201609,2016,2016.7288,"JPN","JAPAN","JPN",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,-3.38983050847458,1,"Japan","JA","JA",36,138,NA,1,"Japan","JA","JA",36,138,NA,1,"Japan","JA","JA",36,138,NA,20160926,"http://www.thefinancialexpress-bd.com/2016/09/26/47268/Japan-warns-China-over-expansion-of-military-activities"
582775157,20160926,201609,2016,2016.7288,"MNCCHNMED","CHINA TELECOM","CHN",NA,NA,NA,NA,"MNC","MED",NA,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,1,"130","130","13",3,-4.4,2,1,2,-1.97802197802198,1,"India","IN","IN",20,77,NA,1,"India","IN","IN",20,77,NA,1,"India","IN","IN",20,77,NA,20160926,"http://www.businesstoday.in/current/economy-politics/it-s-time-china-worries-about-jobs-as-firms-move-production-to-india/story/237809.html"
582775183,20160926,201609,2016,2016.7288,"MNCUSAMED","NEWS CORP","USA",NA,NA,NA,NA,"MNC","MED",NA,"AUS","AUSTRALIA","AUS",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,20,5,20,-5.25811553451853,4,"Melbourne, Victoria, Australia","AS","AS07",-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia","AS","AS07",-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia","AS","AS07",-37.8167,144.967,-1586844,20160926,"http://www.ipswichadvertiser.com.au/news/gunman-run-after-shopping-centre-shooting/3094010/"
582775184,20160926,201609,2016,2016.7288,"MNCUSAMED","NEWS CORP","USA",NA,NA,NA,NA,"MNC","MED",NA,"AUS","AUSTRALIA","AUS",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,24,6,24,-4.31263032559993,4,"Sunshine Beach, Queensland, Australia","AS","AS04",-26.4067,153.113,11423529,4,"Sunshine Beach, Queensland, Australia","AS","AS04",-26.4067,153.113,11423529,4,"Sunshine Beach, Queensland, Australia","AS","AS04",-26.4067,153.113,11423529,20160926,"http://www.byronnews.com.au/news/gunman-run-after-shopping-centre-shooting/3094010/"
582775611,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,9,2,9,-6.44694633903267,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,1,"France","FR","FR",46,2,NA,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,20160926,"http://www.arkansasonline.com/news/2016/sep/26/syrians-say-26-more-killed-as-blame-tra/"
582775612,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"FRA","FRANCE","FRA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,2,1,2,-7.26618705035971,3,"Washington, District of Columbia, United States","US","USDC",38.8951,-77.0364,531871,1,"United Kingdom","UK","UK",54,-2,NA,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,20160926,"http://www.arkansasonline.com/news/2016/sep/26/syrians-say-26-more-killed-as-blame-tra/"
582775671,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAEDU","ILLINOIS","USA",NA,NA,NA,NA,"EDU",NA,NA,1,"193","193","19",4,-10,2,1,1,-7.57780784844384,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,20160926,"http://www.thehawkeye.com/ap/state/police-shot-dead-after-fight-at-illinois-campus-party/article_46015606-035d-5e48-8f4c-a58d059bfeb0.html"
582775672,20160926,201609,2016,2016.7288,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAEDU","ILLINOIS","USA",NA,NA,NA,NA,"EDU",NA,NA,1,"193","193","19",4,-10,3,1,1,-7.57780784844384,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,20160926,"http://www.thehawkeye.com/ap/state/police-shot-dead-after-fight-at-illinois-campus-party/article_46015606-035d-5e48-8f4c-a58d059bfeb0.html"
582775679,20160926,201609,2016,2016.7288,"USA","FLORIDA","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","HILLARY CLINTON","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"110","110","11",3,-2,7,2,7,-1.66910367652853,2,"Florida, United States","US","USFL",27.8333,-81.717,NA,2,"Florida, United States","US","USFL",27.8333,-81.717,NA,2,"Florida, United States","US","USFL",27.8333,-81.717,NA,20160926,"http://larampadinapoli.com/2016/09/26/be-yourself-barack-obama-advices-hillary-clinton-before/"
582775687,20160926,201609,2016,2016.7288,"USACOP","CHARLOTTE","USA",NA,NA,NA,NA,"COP",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"190","190","19",4,-10,4,1,4,-4.35540069686411,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,2,"New York, United States","US","USNY",42.1497,-74.9384,NA,20160926,"https://forcechange.com/161580/hold-police-accountable-after-shooting-another-innocent-black-man/"
582775698,20160926,201609,2016,2016.7288,"USAEDU","ILLINOIS","USA",NA,NA,NA,NA,"EDU",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"190","190","19",4,-10,1,1,1,-7.57780784844384,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,20160926,"http://www.thehawkeye.com/ap/state/police-shot-dead-after-fight-at-illinois-campus-party/article_46015606-035d-5e48-8f4c-a58d059bfeb0.html"
582775699,20160926,201609,2016,2016.7288,"USAEDU","ILLINOIS","USA",NA,NA,NA,NA,"EDU",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"190","190","19",4,-10,1,1,1,-7.57780784844384,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,3,"University Of Illinois, Illinois, United States","US","USIL",40.1086,-88.2284,420156,3,"Champaign, Illinois, United States","US","USIL",40.1164,-88.2434,405936,20160926,"http://www.thehawkeye.com/ap/state/police-shot-dead-after-fight-at-illinois-campus-party/article_46015606-035d-5e48-8f4c-a58d059bfeb0.html"
582775731,20160926,201609,2016,2016.7288,"USAGOV","OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,"USAGOV","OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"120","120","12",3,-4,3,1,3,-4.80446927374301,1,"North Korea","KN","KN",40,127,NA,1,"North Korea","KN","KN",40,127,NA,1,"North Korea","KN","KN",40,127,NA,20160926,"http://www.marketwatch.com/story/presidential-debate-should-grill-trump-and-clinton-on-national-security-2016-09-26"
582775732,20160926,201609,2016,2016.7288,"USAGOV","OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,"USAGOV","OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"120","120","12",3,-4,2,1,2,-4.80446927374301,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,1,"United States","US","US",38,-97,NA,20160926,"http://www.marketwatch.com/story/presidential-debate-should-grill-trump-and-clinton-on-national-security-2016-09-26"
582775746,20160926,201609,2016,2016.7288,"USAMED","ASSOCIATED PRESS","USA",NA,NA,NA,NA,"MED",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"110","110","11",3,-2,1,1,1,-3.24528301886793,3,"Jersey City, New Jersey, United States","US","USNJ",40.7282,-74.0776,877450,2,"New Jersey, United States","US","USNJ",40.314,-74.5089,NA,2,"New Jersey, United States","US","USNJ",40.314,-74.5089,NA,20160926,"http://www.morning-times.com/state_news/article_f2e8ffb5-0ab7-52ca-bb17-aa1ab561d92d.html"
582777973,20160926,201609,2016,2016.7288,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNMIL","CHINA","CHN",NA,NA,NA,NA,"MIL",NA,NA,0,"190","190","19",4,-10,1,1,1,-2.5919228450874,1,"China","CH","CH",35,105,NA,1,"China","CH","CH",35,105,NA,2,"Ohio, United States","US","USOH",40.3736,-82.7755,NA,20160926,"http://schema-root.org/military/weapons/aircraft/"
582777974,20160926,201609,2016,2016.7288,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNMIL","CHINA","CHN",NA,NA,NA,NA,"MIL",NA,NA,0,"190","190","19",4,-10,1,1,1,-2.5919228450874,1,"Costa Rica","CS","CS",10,-84,NA,1,"Costa Rica","CS","CS",10,-84,NA,1,"China","CH","CH",35,105,NA,20160926,"http://schema-root.org/military/weapons/aircraft/"
582778216,20160926,201609,2016,2016.7288,"DEUJUD","GERMANY","DEU",NA,NA,NA,NA,"JUD",NA,NA,"DEU","GERMANY","DEU",NA,NA,NA,NA,NA,NA,NA,1,"114","114","11",3,-2,2,1,2,-7.02576112412178,4,"Hamburg, Hamburg, Germany","GM","GM04",53.55,10,-1785434,4,"Hamburg, Hamburg, Germany","GM","GM04",53.55,10,-1785434,4,"Hamburg, Hamburg, Germany","GM","GM04",53.55,10,-1785434,20160926,"https://www.thesun.co.uk/news/1854077/boy-4-drops-dead-in-german-supermarket-queue-after-being-electrocuted-by-a-faulty-checkout-counter/"
582778357,20160926,201609,2016,2016.7288,"FRA","FRENCH","FRA",NA,NA,NA,NA,NA,NA,NA,"FRAGOV","FRANCE","FRA",NA,NA,NA,NA,"GOV",NA,NA,1,"164","164","16",4,-7,7,7,7,-5.71941807896323,1,"United Kingdom","UK","UK",54,-2,NA,1,"United Kingdom","UK","UK",54,-2,NA,1,"United Kingdom","UK","UK",54,-2,NA,20160926,"http://www.pressconnects.com/story/news/world/2016/09/26/russia-accused-possible-syria-war-crimes/91106382/"
582778358,20160926,201609,2016,2016.7288,"FRA","PARIS","FRA",NA,NA,NA,NA,NA,NA,NA,"FRAMED","FRANCE","FRA",NA,NA,NA,NA,"MED",NA,NA,0,"111","111","11",3,-2,1,1,1,-3.40510766149224,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,20160926,"http://www.realcleardefense.com/articles/2016/09/26/why_intelligence_overhaul_is_not_the_answer_for_france_110123.html"
582778359,20160926,201609,2016,2016.7288,"FRA","PARIS","FRA",NA,NA,NA,NA,NA,NA,NA,"FRAMED","FRANCE","FRA",NA,NA,NA,NA,"MED",NA,NA,0,"193","193","19",4,-10,1,1,1,-3.40510766149224,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,20160926,"http://www.realcleardefense.com/articles/2016/09/26/why_intelligence_overhaul_is_not_the_answer_for_france_110123.html"
582779003,20160926,201609,2016,2016.7288,"MNCUSAMED","NEWS CORP","USA",NA,NA,NA,NA,"MNC","MED",NA,"AUS","AUSTRALIA","AUS",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,4,1,4,-6.81114551083591,4,"Biloela, Queensland, Australia","AS","AS04",-24.4167,150.5,-1559100,4,"Biloela, Queensland, Australia","AS","AS04",-24.4167,150.5,-1559100,4,"Biloela, Queensland, Australia","AS","AS04",-24.4167,150.5,-1559100,20160926,"http://www.centraltelegraph.com.au/news/gunman-run-after-shopping-centre-shooting/3094010/"
582779004,20160926,201609,2016,2016.7288,"MNCUSAMED","NEWS CORP","USA",NA,NA,NA,NA,"MNC","MED",NA,"AUS","AUSTRALIA","AUS",NA,NA,NA,NA,NA,NA,NA,1,"193","193","19",4,-10,4,1,4,-4.69314079422382,4,"Stanthorpe, Queensland, Australia","AS","AS04",-28.6572,151.934,-1601987,4,"Stanthorpe, Queensland, Australia","AS","AS04",-28.6572,151.934,-1601987,4,"Stanthorpe, Queensland, Australia","AS","AS04",-28.6572,151.934,-1601987,20160926,"http://www.warwickdailynews.com.au/news/gunman-run-after-shopping-centre-shooting/3094010/"
582779005,20160926,201609,2016,2016.7288,"MNCUSAMED","GOOGLE","USA",NA,NA,NA,NA,"MNC","MED",NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"115","115","11",3,-2,2,1,2,0.34965034965035,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,2,"Texas, United States","US","USTX",31.106,-97.6475,NA,20160926,"http://offthekuff.com/wp/?p=76499"
582779422,20160926,201609,2016,2016.7288,"USA","THE US","USA",NA,NA,NA,NA,NA,NA,NA,"FRA","FRENCH","FRA",NA,NA,NA,NA,NA,NA,NA,0,"110","110","11",3,-2,10,1,10,-3.40510766149224,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,4,"Paris, France (general), France","FR","FR00",48.8667,2.33333,-1456928,20160926,"http://www.realcleardefense.com/articles/2016/09/26/why_intelligence_overhaul_is_not_the_answer_for_france_110123.html"
