NTM_CODE,NTM_DESCRIPTION,COUNTRY_IMPOSING,IMPLEMENTATION_DATE,COUNTRY_AFFECTED,IS_UNILATERAL,REPEAL_DATE
B31,Labelling requirements,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Thailand,2020-06-27T00:00:00,World [Valid From: 27 Jun 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Thailand,2020-06-27T00:00:00,World [Valid From: 27 Jun 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Thailand,2020-06-27T00:00:00,World [Valid From: 27 Jun 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A64,Storage and transport conditions,Thailand,2020-07-01T00:00:00,World [Valid From: 01 Jul 2020],True,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-06-26T00:00:00,United States [Valid From: 26 Jun 2020],False,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
J1,Restrictions on the sale of goods,Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
B41,TBT regulations on production processes,Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-06-14T00:00:00,World [Valid From: 14 Jun 2020],True,9999-12-31T00:00:00
P14,"Product quality, safety, or performance requirement",Thailand,2020-06-14T00:00:00,World [Valid From: 14 Jun 2020],True,9999-12-31T00:00:00
C4,"Import-monitoring, surveillance and automatic licensing measures",Thailand,2020-05-16T00:00:00,World [Valid From: 16 May 2020],True,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
B859,"Traceability requirements, n.e.s.",Thailand,2020-06-15T00:00:00,World [Valid From: 15 Jun 2020],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Thailand,2020-05-09T00:00:00,World [Valid From: 09 May 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-05-09T00:00:00,World [Valid From: 09 May 2020],True,9999-12-31T00:00:00
B41,TBT regulations on production processes,Thailand,2020-05-09T00:00:00,World [Valid From: 09 May 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-05-09T00:00:00,World [Valid From: 09 May 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-05-09T00:00:00,World [Valid From: 09 May 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Thailand,2020-05-20T00:00:00,World [Valid From: 20 May 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Thailand,2020-05-20T00:00:00,World [Valid From: 20 May 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-06-13T00:00:00,World [Valid From: 13 Jun 2020],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Thailand,2020-06-01T00:00:00,World [Valid From: 01 Jun 2020],True,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-06-01T00:00:00,World [Valid From: 01 Jun 2020],True,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-04-29T00:00:00,Greece [Valid From: 29 Apr 2020],False,9999-12-31T00:00:00
B83,Certification requirement,Thailand,2020-04-28T00:00:00,World [Valid From: 28 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-04-28T00:00:00,World [Valid From: 28 Apr 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-04-28T00:00:00,World [Valid From: 28 Apr 2020],True,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Thailand,2020-04-28T00:00:00,World [Valid From: 28 Apr 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-28T00:00:00,World [Valid From: 28 Apr 2020],True,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-04-23T00:00:00,Türkiye [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-04-23T00:00:00,Belgium [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A13,Systems approach,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A852,Processing history,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-04-23T00:00:00,Germany [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A83,Certification requirement,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-23T00:00:00,Italy [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A84,Inspection requirement,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A851,Origin of materials and parts,Thailand,2020-04-23T00:00:00,Netherlands [Valid From: 23 Apr 2020],False,9999-12-31T00:00:00
A81,Product registration/approval requirement,Thailand,2020-04-13T00:00:00,World [Valid From: 13 Apr 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B83,Certification requirement,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B33,Packaging requirements,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B83,Certification requirement,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B33,Packaging requirements,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B83,Certification requirement,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B33,Packaging requirements,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B84,Inspection requirement,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B83,Certification requirement,Thailand,2020-04-05T00:00:00,World [Valid From: 05 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-04-13T00:00:00,World [Valid From: 13 Apr 2020],True,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-04-13T00:00:00,World [Valid From: 13 Apr 2020],True,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Thailand,2020-04-08T00:00:00,World [Valid From: 08 Apr 2020],True,9999-12-31T00:00:00
A41,Microbiological criteria of the final product,Thailand,2020-04-08T00:00:00,World [Valid From: 08 Apr 2020],True,9999-12-31T00:00:00
A82,Testing requirement,Thailand,2020-04-08T00:00:00,World [Valid From: 08 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B33,Packaging requirements,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B84,Inspection requirement,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B84,Inspection requirement,Thailand,2020-04-04T00:00:00,World [Valid From: 04 Apr 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-03-29T00:00:00,World [Valid From: 29 Mar 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-03-29T00:00:00,World [Valid From: 29 Mar 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-03-29T00:00:00,World [Valid From: 29 Mar 2020],True,9999-12-31T00:00:00
B83,Certification requirement,Thailand,2020-03-29T00:00:00,World [Valid From: 29 Mar 2020],True,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B41,TBT regulations on production processes,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B41,TBT regulations on production processes,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
C3,Requirement to pass through specified port of customs,Thailand,2020-03-04T00:00:00,World [Valid From: 04 Mar 2020],True,9999-12-31T00:00:00
J1,Restrictions on the sale of goods,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Thailand,2020-03-11T00:00:00,World [Valid From: 11 Mar 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Thailand,2020-03-10T00:00:00,World [Valid From: 10 Mar 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-02-29T00:00:00,World [Valid From: 29 Feb 2020],True,9999-12-31T00:00:00
A15,Authorization requirement for importers for SPS reasons,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
A64,Storage and transport conditions,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
A31,Labelling requirements,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
A33,Packaging requirements,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
A853,Distribution and location of products after delivery,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
F65,Import licence fee,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P43,Export charges/fees levied in connection to services provided,Thailand,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
E111,Licensing procedure with no specific ex ante criteria,Togo,2020-06-30T00:00:00,World [Valid From: 30 Jun 2020],True,9999-12-31T00:00:00
E323,Prohibition for the protection of environment,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
E124,Licensing for security reasons,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
B84,Inspection requirement,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
B42,TBT regulations on transport and storage,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
C9,"Other formalities, n.e.s.",Togo,2020-07-17T00:00:00,World [Valid From: 17 Jul 2020],True,9999-12-31T00:00:00
E324,Prohibition for security reasons,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
E111,Licensing procedure with no specific ex ante criteria,Togo,2020-07-17T00:00:00,World [Valid From: 17 Jul 2020],True,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
J9,Distribution restrictions n.e.s.,Togo,2020-06-30T00:00:00,World [Valid From: 30 Jun 2020],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Togo,2021-01-01T00:00:00,World [Valid From: 01 Jan 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-02-11T00:00:00,World [Valid From: 12 Feb 2020],True,9999-12-31T00:00:00
B33,Packaging requirements,Thailand,2020-02-11T00:00:00,World [Valid From: 12 Feb 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Thailand,2020-02-19T00:00:00,World [Valid From: 19 Feb 2020],True,9999-12-31T00:00:00
E325,Prohibition for the protection of public health,Thailand,2020-01-01T00:00:00,World [Valid From: 01 Jan 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Thailand,2020-01-06T00:00:00,World [Valid From: 06 Jan 2020],True,9999-12-31T00:00:00
P31,Export prohibition,Togo,2021-08-11T00:00:00,World [Valid From: 11 Aug 2021],True,9999-12-31T00:00:00
P7,Measures on re-export,Togo,2020-06-10T00:00:00,World [Valid From: 10 Jun 2020],True,9999-12-31T00:00:00
