iso3a,iso3b,year,exportsallgoodatob_alldata,importsallgoodafromb_alldata,totaltradeawithb,totaltradeabgdpb,fbic,bandwidth,dependence,norm_lor_avg,tradeagreementindex,norm_allianceindex,securitybandwidth,securitydependence,maritime_connectivity
CHE,JPN,2013,6720651264.0,3222336000.0,9942986752.0,0.24300703,0.016447779,0.22680835,0.042205103,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2014,6649196544.0,2878625792.0,9527822336.0,0.23217244,0.014010489,0.22480522,0.036271341,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2015,6510033920.0,2563847424.0,9073881088.0,0.21771333,0.013549681,0.22446707,0.035131212,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2016,7165033984.0,2958358016.0,10123392000.0,0.24107721,0.014197672,0.22555462,0.036633812,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2017,6932398080.0,4683425280.0,11615822848.0,0.2720598,0.01535383,0.2274953,0.039279055,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2018,7126529536.0,3412656640.0,10539186176.0,0.24541029,0.015682613,0.22762863,0.040096667,0.875,4,0.0,0.0,0.0,0.0
CHE,JPN,2019,7132874240.0,3610973184.0,10743847936.0,0.25077879,0.015839158,0.2287395,0.040300243,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2020,5950052864.0,4197770240.0,10147823616.0,0.24804565,0.015670482,0.22889403,0.039844155,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2021,7045541376.0,3661341184.0,10706882560.0,0.25286365,0.015992481,0.23063636,0.040355694,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2022,7571364352.0,3182766592.0,10754130944.0,0.25139382,0.015969746,0.23056099,0.040311497,1.0,4,0.0,0.0,0.0,0.0
CHE,JPN,2023,6389187072.0,3994662144.0,10270453760.0,0.23663844,0.01585588,0.22983839,0.040149905,1.0,4,0.0,0.0,0.0,0.0
CHE,KOR,1999,636659968.0,2485080064.0,3121740032.0,0.45456168,0.021940306,0.16934384,0.075403236,1.0,0,0.0,0.0,0.0,0.0
CHE,KOR,2000,820986624.0,675955328.0,1496941952.0,0.19986303,0.018659076,0.16549763,0.065616801,1.0,0,0.0,0.0,0.0,0.0
CHE,KOR,2001,796545088.0,548619584.0,1345164672.0,0.17128691,0.0094133373,0.15796345,0.034681965,1.0,0,0.0,0.0,0.0,0.0
CHE,KOR,2002,883146624.0,561244480.0,1444391168.0,0.17073271,0.0062683253,0.15558134,0.023448266,1.0,0,0.0,0.0,0.0,0.0
CHE,KOR,2003,1001079936.0,529632512.0,1530712448.0,0.17541544,0.006164955,0.15691894,0.022865003,1.0,0,0.0,0.0,0.0,0.0
CHE,KOR,2004,1256471808.0,614554112.0,1871026048.0,0.20382109,0.0063614566,0.15987198,0.023157993,1.0,0,0.0,0.0,0.0,0.0
CHE,KOR,2005,1190693760.0,666582528.0,1857276288.0,0.19396654,0.0072486042,0.18424641,0.022896657,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2006,1502014208.0,945358400.0,2447372544.0,0.24281119,0.0087303501,0.20934027,0.024271443,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2007,1704978944.0,527058368.0,2232037376.0,0.20930861,0.0095810583,0.23290172,0.023941839,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2008,1910673152.0,418752896.0,2329425920.0,0.21205144,0.0096097924,0.23354392,0.02394761,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2009,1842299008.0,361036192.0,2203335168.0,0.19899525,0.0091038281,0.23302104,0.022737654,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2010,2248614400.0,384418432.0,2633032704.0,0.22265331,0.0092603071,0.23424755,0.023007372,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2011,2620899328.0,1134235136.0,3755134464.0,0.30625102,0.010465219,0.23761298,0.02563273,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2012,2895742464.0,398329216.0,3294071808.0,0.26234749,0.011085195,0.24054928,0.026819829,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2013,3019313408.0,850397056.0,3869710592.0,0.29873818,0.012099727,0.24316745,0.02895922,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2014,3079300608.0,304180096.0,3383480576.0,0.25309661,0.011603049,0.24329954,0.027755404,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2015,2838186240.0,1417494528.0,4255680768.0,0.30964217,0.012649829,0.2453814,0.030002657,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2016,2767411456.0,555031680.0,3322443264.0,0.23481932,0.012263499,0.24568038,0.02905097,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2017,3034318080.0,485093024.0,3519410944.0,0.24112146,0.012389142,0.24666008,0.029232036,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2018,3232795136.0,461606624.0,3694401792.0,0.24596062,0.012010912,0.24696863,0.028304202,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2019,3237772800.0,529076224.0,3766849024.0,0.24527933,0.012732303,0.24854493,0.029813899,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2020,2461449984.0,633987264.0,3095437312.0,0.20329167,0.012915244,0.24910365,0.030174443,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2021,3017884672.0,710019328.0,3727904000.0,0.23198494,0.012347594,0.24940991,0.028812794,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2022,2903586816.0,759973056.0,3663559936.0,0.22228858,0.011398359,0.24915963,0.026624493,1.0,8,0.0,0.0,0.0,0.0
CHE,KOR,2023,2674905856.0,850742272.0,3487146496.0,0.21023451,0.01098917,0.24890918,0.02569453,1.0,8,0.0,0.0,0.0,0.0
CHE,MYS,1999,406620000.0,203822576.0,610442560.0,0.47797877,0.013667852,0.15448979,0.051489327,0.5,0,0.0,0.10482847,0.021830237,0.0
CHE,MYS,2000,441911552.0,235002208.0,676913792.0,0.48689353,0.0090302518,0.13425857,0.039144844,0.5,0,0.0,0.039397702,0.0068074805,0.0
CHE,MYS,2001,416392896.0,227968160.0,644361024.0,0.46109053,0.011519413,0.14953975,0.044832237,0.5,0,0.0,0.082573771,0.027286809,0.0
CHE,MYS,2002,358047168.0,168436432.0,526483616.0,0.35747048,0.015804725,0.18003926,0.051090065,0.5,0,0.0,0.17992635,0.064372323,0.0
CHE,MYS,2003,407527616.0,226750464.0,634278080.0,0.4070937,0.020735802,0.20985523,0.05750661,0.5,0,0.0,0.27352694,0.093493178,0.0
CHE,MYS,2004,601128768.0,206818784.0,807947584.0,0.48561922,0.022474879,0.2139146,0.061146792,0.5,0,0.0,0.28036281,0.10428002,0.0
CHE,MYS,2005,536297760.0,226783472.0,763081216.0,0.43543464,0.023999603,0.21189032,0.065918855,0.5,0,0.0,0.26767364,0.1059054,0.0
CHE,MYS,2006,459864768.0,476493120.0,936357888.0,0.5060488,0.023891058,0.21479657,0.064732857,1.0,0,0.0,0.25326473,0.099434145,0.0
CHE,MYS,2007,578205248.0,423550816.0,1001756032.0,0.5093118,0.025236504,0.22546969,0.065141499,1.0,0,0.0,0.26670173,0.10281045,0.0
CHE,MYS,2008,583874560.0,649233344.0,1233107968.0,0.59803802,0.025698399,0.23701659,0.063102134,1.0,0,0.0,0.2793909,0.095913775,0.0
CHE,MYS,2009,540929536.0,609136384.0,1150065920.0,0.56633747,0.026056591,0.24154837,0.062781289,1.0,0,0.0,0.29106101,0.08731246,0.0
CHE,MYS,2010,636296960.0,270244256.0,906541248.0,0.41556016,0.023565287,0.24090439,0.056930464,0.875,0,0.0,0.29399407,0.071264923,0.0
CHE,MYS,2011,808993600.0,329573216.0,1138566784.0,0.49568123,0.021964841,0.24184522,0.052857582,1.0,0,0.0,0.29539144,0.062984429,0.0
CHE,MYS,2012,1214265216.0,330226912.0,1544492032.0,0.63751,0.023010213,0.24456173,0.054758161,1.0,0,0.0,0.29705971,0.067012928,0.0
CHE,MYS,2013,1632402816.0,255708048.0,1888110848.0,0.74440187,0.025660001,0.24411283,0.06117624,1.0,0,0.0,0.27823663,0.063420586,0.0
CHE,MYS,2014,1809729664.0,269091712.0,2078821376.0,0.77314872,0.027854832,0.24136785,0.067164205,1.0,0,0.0,0.2598415,0.060638182,0.0
CHE,MYS,2015,1655082624.0,375549728.0,2030632320.0,0.71863729,0.028903449,0.23667133,0.071075633,1.0,0,0.0,0.23956861,0.057470001,0.0
CHE,MYS,2016,1425854976.0,631130944.0,2056985984.0,0.69695246,0.030127011,0.23691189,0.074009232,1.0,0,0.0,0.23727532,0.063384272,0.0
CHE,MYS,2017,2336727552.0,1117308928.0,3454036480.0,1.1060125,0.033383176,0.238561,0.081441343,1.0,0,0.0,0.23237754,0.066750646,0.0
CHE,MYS,2018,2122470912.0,708793472.0,2831264512.0,0.86471754,0.034357537,0.24004024,0.083301857,1.0,0,0.0,0.22886384,0.071386397,0.0
CHE,MYS,2019,1226433664.0,454488416.0,1680921984.0,0.49156052,0.031055728,0.232683,0.077677242,1.0,0,0.0,0.20467697,0.067980774,0.0
CHE,MYS,2020,971257600.0,557492288.0,1528749952.0,0.47381622,0.024637077,0.22231263,0.064497337,1.0,0,0.0,0.17893428,0.063474752,0.0
CHE,MYS,2021,1223236224.0,391798816.0,1615035136.0,0.47938064,0.019544503,0.21146879,0.053789202,0.875,0,0.0,0.15511662,0.055763319,0.0
CHE,MYS,2022,1107002240.0,476470720.0,1583472896.0,0.43241674,0.017220637,0.20328276,0.049302094,0.875,0,0.0,0.13403781,0.046021882,0.0
CHE,MYS,2023,967058560.0,595492288.0,1545487232.0,0.40987429,0.015482632,0.19567996,0.046048466,0.875,0,0.0,0.11718286,0.039631225,0.0
CHE,NLD,1999,3410099968.0,4786733568.0,8196833792.0,1.4137279,0.048151564,0.28238127,0.099241026,1.0,5,0.18332878,0.18747149,0.037571475,0.0
CHE,NLD,2000,3220949760.0,4837557760.0,8058507776.0,1.3339044,0.047125153,0.27701733,0.099006243,1.0,5,0.18332878,0.1637902,0.029119609,0.0
CHE,NLD,2001,3177834752.0,4481162752.0,7658997248.0,1.2389457,0.04504358,0.27182975,0.096438982,1.0,5,0.18332878,0.14521608,0.023635957,0.0
CHE,NLD,2002,3345428992.0,4742833152.0,8088261632.0,1.3055474,0.043768764,0.26946419,0.094532236,1.0,5,0.18332878,0.13418926,0.021020448,0.0
CHE,NLD,2003,4062807296.0,5551300096.0,9614107648.0,1.5494274,0.044181857,0.26746961,0.096136041,1.0,5,0.18332878,0.12189081,0.017921008,0.0
CHE,NLD,2004,4270786816.0,6050672640.0,10321459200.0,1.6310511,0.044985931,0.26568848,0.098541856,1.0,5,0.18332878,0.10798501,0.01466604,0.0
CHE,NLD,2005,5124100096.0,6206639104.0,11330739200.0,1.754559,0.045625478,0.2623724,0.10120594,1.0,5,0.18332878,0.091980562,0.011799282,0.0
CHE,NLD,2006,5427822592.0,7297850880.0,12725672960.0,1.9046437,0.045402337,0.25761491,0.10257085,1.0,5,0.18332878,0.073114164,0.0081618279,0.0
CHE,NLD,2007,5601890304.0,7595956736.0,13197846528.0,1.9034975,0.044513971,0.2511732,0.103143,1.0,5,0.18332878,0.05009643,0.004215783,0.0
CHE,NLD,2008,6103300608.0,8320971776.0,14424272896.0,2.0361888,0.043941345,0.24645004,0.10376746,1.0,5,0.18332878,0.033241473,0.0012853884,0.0
CHE,NLD,2009,5178507264.0,7937035776.0,13115542528.0,1.9219197,0.043475825,0.24347866,0.10392109,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2010,5724008448.0,8103069696.0,13827078144.0,1.9993387,0.044058941,0.24418186,0.10501163,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2011,5805086720.0,7564167680.0,13369253888.0,1.9036108,0.043571025,0.24503422,0.10348747,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2012,5411462144.0,7780492800.0,13191955456.0,1.8979225,0.043013465,0.2462357,0.10166469,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2013,5609562112.0,7672218112.0,13281780736.0,1.9133364,0.042449329,0.24687837,0.10007014,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2014,5444838400.0,7836610048.0,13281447936.0,1.8864363,0.04258908,0.24725772,0.10024555,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2015,4752786944.0,6826307584.0,11579095040.0,1.613039,0.041850135,0.24733564,0.098475203,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2016,4925318656.0,6727302144.0,11652621312.0,1.5884674,0.041016586,0.24753655,0.096435487,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2017,4937580032.0,7429568512.0,12367149056.0,1.6381857,0.040328059,0.24829042,0.094528787,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2018,7342848512.0,7854617600.0,15197466624.0,1.9666643,0.042236548,0.25041646,0.09816175,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2019,5351319040.0,8125918208.0,13477237760.0,1.710603,0.042923186,0.252042,0.099114172,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2020,5367175680.0,8778865664.0,14146040832.0,1.8663883,0.044488754,0.25345889,0.10215496,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2021,6143941632.0,9654685696.0,15798627328.0,1.9661527,0.04453858,0.25392616,0.10208117,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2022,5536050176.0,8896248832.0,14432299008.0,1.7191254,0.04431526,0.25414982,0.10147995,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,NLD,2023,5346973184.0,9506304000.0,14782558208.0,1.755527,0.043445058,0.25366718,0.099676512,1.0,5,0.18332878,0.02383274,0.0,0.0
CHE,PHL,1999,259200000.0,60357076.0,319557088.0,0.24912427,0.0082572242,0.13692991,0.035095584,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2000,218011600.0,68266832.0,286278432.0,0.21381071,0.0077470513,0.13702491,0.032904375,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2001,180814912.0,52163336.0,232978240.0,0.16885424,0.0070599387,0.13644862,0.030112617,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2002,190162272.0,41250792.0,231413072.0,0.16170973,0.0062539941,0.13559811,0.026842352,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2003,188850256.0,34253044.0,223103296.0,0.14835672,0.0056543136,0.13527763,0.024325997,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2004,208019456.0,34323036.0,242342480.0,0.1512163,0.0055383686,0.13642332,0.023627076,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2005,194902304.0,33956336.0,228858640.0,0.13607679,0.0053688725,0.13672104,0.022854118,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2006,194069664.0,40345320.0,234414976.0,0.13234442,0.0053601065,0.13682425,0.022799591,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2007,231964160.0,44470356.0,276434528.0,0.1465158,0.0052200109,0.13713293,0.022153707,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2008,266977088.0,49535788.0,316512896.0,0.16077325,0.0052703661,0.13817352,0.022198962,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2009,236159472.0,53560908.0,289720384.0,0.14506288,0.006589754,0.13901973,0.027587321,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2010,294020512.0,106608000.0,400628512.0,0.1868877,0.0070872805,0.14109804,0.029233135,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2011,299548416.0,271931840.0,571480256.0,0.25668395,0.008632713,0.14533384,0.034569833,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2012,344388576.0,383633600.0,728022144.0,0.30589849,0.0097482344,0.15107729,0.037552904,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2013,378053632.0,285306240.0,663359872.0,0.26110315,0.01299879,0.1546497,0.048918206,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2014,345969216.0,235459952.0,581429184.0,0.2151942,0.012914521,0.1549712,0.048500258,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2015,307284128.0,262398384.0,569682496.0,0.19826031,0.011710004,0.15429206,0.044170283,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2016,349857504.0,390682848.0,740540352.0,0.24052596,0.0097709224,0.15542595,0.036587164,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2017,300910240.0,340467264.0,641377536.0,0.19481502,0.0097773746,0.15676942,0.036297575,1.0,0,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2018,314149344.0,327998464.0,642147840.0,0.18341802,0.010818173,0.18109028,0.034767665,1.0,8,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2019,290989056.0,376225760.0,667214848.0,0.17958939,0.010624329,0.20406076,0.03030112,1.0,8,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2020,252333456.0,387788896.0,640122368.0,0.19042212,0.010576352,0.22777291,0.027024059,1.0,8,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2021,279623200.0,441923488.0,721546688.0,0.20065156,0.010520427,0.22706099,0.026965443,0.875,8,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2022,276009824.0,375390848.0,651400640.0,0.16839698,0.010259708,0.22557503,0.026470413,0.875,8,0.18332878,0.02383274,0.0,0.0
CHE,PHL,2023,277062144.0,419999008.0,688184896.0,0.17011526,0.010137879,0.22500244,0.026222654,1.0,8,0.18332878,0.02383274,0.0,0.0
CHE,SGP,1999,1153440000.0,291377344.0,1444817280.0,1.1955305,0.045636147,0.23935068,0.11096629,0.5,0,0.0,0.32977495,0.10405231,0.0
CHE,SGP,2000,1240692096.0,683174144.0,1923866240.0,1.4599707,0.040319718,0.22867003,0.10261834,0.5,0,0.0,0.29285142,0.071763925,0.0
CHE,SGP,2001,1189215232.0,791346752.0,1980562048.0,1.5192655,0.031344272,0.20840035,0.087533936,0.5,0,0.0,0.23171687,0.0454809,0.0
CHE,SGP,2002,1227188608.0,508342432.0,1735531008.0,1.2810423,0.028689163,0.20140512,0.082901821,0.5,8,0.0,0.13228813,0.019994257,0.0
CHE,SGP,2003,1236929152.0,578158976.0,1815088128.0,1.2814856,0.026461486,0.19868028,0.077513292,0.5,8,0.0,0.049714364,0.0054380172,0.0
CHE,SGP,2004,1436186752.0,694227456.0,2130414208.0,1.3681209,0.026139809,0.20706332,0.073471002,0.5,8,0.0,0.0,0.0,0.0
CHE,SGP,2005,1508230272.0,768297472.0,2276527872.0,1.361645,0.026331805,0.20849019,0.073504128,0.5,8,0.0,0.0,0.0,0.0
CHE,SGP,2006,1649826560.0,1006366080.0,2656192768.0,1.4574659,0.027025713,0.2099797,0.074905992,0.5,8,0.0,0.0,0.0,0.0
CHE,SGP,2007,1898039168.0,972243328.0,2870282496.0,1.4446098,0.027397275,0.21121296,0.075492449,0.5,8,0.0,0.0,0.0,0.0
CHE,SGP,2008,2206194176.0,784801536.0,2990995712.0,1.4778236,0.046817306,0.26338968,0.10344855,0.5,8,0.0,0.16292861,0.11160428,0.0
CHE,SGP,2009,2025709568.0,1054714496.0,3080424192.0,1.5200658,0.062510498,0.31416553,0.11580069,0.5,8,0.0,0.3221212,0.15647592,0.0
CHE,SGP,2010,2873475328.0,1195379200.0,4068854528.0,1.7532477,0.079380371,0.36464295,0.12669575,0.5,8,0.0,0.47714284,0.18548654,0.0
CHE,SGP,2011,3555841024.0,827766528.0,4383607808.0,1.7783523,0.076544352,0.36312738,0.12267918,0.5,8,0.0,0.46451515,0.15377109,0.0
CHE,SGP,2012,6883065344.0,1556990080.0,8440055296.0,3.2785656,0.084654123,0.36403075,0.13534018,0.5,8,0.0,0.45018569,0.13353229,0.0
CHE,SGP,2013,11948994560.0,1448040192.0,13397033984.0,4.9649224,0.099045165,0.36508074,0.15789235,0.5,8,0.0,0.433615,0.11577243,0.0
CHE,SGP,2014,8619461632.0,1699715712.0,10319176704.0,3.6794596,0.10566919,0.36415026,0.16888243,0.5,8,0.0,0.41666225,0.10421727,0.0
CHE,SGP,2015,7548892672.0,1633609344.0,9182501888.0,3.1795199,0.10870972,0.36597624,0.172875,0.5,8,0.0,0.41957149,0.11523103,0.0
CHE,SGP,2016,6139353600.0,2827487488.0,8966841344.0,2.9980652,0.10275346,0.3649675,0.16385473,0.5,8,0.0,0.42068645,0.12262313,0.0
CHE,SGP,2017,6810734080.0,2183831808.0,8994566144.0,2.8733916,0.099967033,0.36360985,0.1600066,0.5,8,0.0,0.4162443,0.12422947,0.0
CHE,SGP,2018,6119874560.0,2170143232.0,8290017792.0,2.5547793,0.092466071,0.35360068,0.15218997,0.5,8,0.0,0.38214102,0.10277577,0.0
CHE,SGP,2019,5466861056.0,2447432448.0,7914293248.0,2.4125547,0.085754909,0.3447364,0.14477333,0.5,8,0.0,0.35089162,0.085155338,0.0
CHE,SGP,2020,5494004224.0,1743781248.0,7237785600.0,2.3016932,0.081147149,0.33735231,0.139993,0.5,8,0.0,0.32400787,0.0726799,0.0
CHE,SGP,2021,6711880704.0,2844561920.0,9556443136.0,2.7492778,0.079467446,0.33296105,0.13890329,0.5,8,0.0,0.30472174,0.067812614,0.0
CHE,SGP,2022,7950069760.0,2396427520.0,10346497024.0,2.8718293,0.078002222,0.32707578,0.13879548,0.5,8,0.0,0.28106868,0.061806414,0.0
CHE,SGP,2023,6417416192.0,2902867200.0,9218501632.0,2.5330088,0.073554002,0.31768075,0.13475105,0.5,8,0.0,0.25033423,0.049856663,0.0
CHE,THA,1999,526500000.0,739566656.0,1266066688.0,0.63688225,0.038467951,0.25704482,0.087097742,1.0,0,0.0,0.33876094,0.088396937,0.0
CHE,THA,2000,584089984.0,748861120.0,1332951168.0,0.64192694,0.039403271,0.26049545,0.088033676,1.0,0,0.0,0.3494851,0.10204978,0.0
CHE,THA,2001,605993728.0,851511168.0,1457504896.0,0.67854071,0.038449656,0.2577503,0.086818047,1.0,0,0.0,0.33845261,0.10381886,0.0
CHE,THA,2002,683463232.0,719592448.0,1403055744.0,0.61535197,0.038024914,0.25196737,0.087829545,1.0,0,0.0,0.31530929,0.0977896,0.0
CHE,THA,2003,743043520.0,1100451584.0,1843495040.0,0.75429481,0.043786265,0.2475545,0.10293992,1.0,0,0.0,0.29336926,0.092585608,0.0
CHE,THA,2004,811755584.0,862186624.0,1673942272.0,0.64438969,0.046591137,0.2429599,0.11160546,1.0,0,0.0,0.27320418,0.089426488,0.0
CHE,THA,2005,862476864.0,776713216.0,1639190144.0,0.6056506,0.048325218,0.23737906,0.11848084,1.0,0,0.0,0.2524111,0.087853648,0.0
CHE,THA,2006,922870272.0,1037395712.0,1960265984.0,0.69000262,0.043028116,0.22934394,0.10918973,1.0,0,0.0,0.22641538,0.085085079,0.0
CHE,THA,2007,940854336.0,1537788160.0,2478642432.0,0.8274945,0.039983816,0.21987107,0.10583587,1.0,0,0.0,0.19146636,0.07847593,0.0
CHE,THA,2008,1127816960.0,2053663232.0,3181480192.0,1.0441178,0.036380768,0.20519763,0.10318492,1.0,0,0.0,0.13622394,0.060052574,0.0
CHE,THA,2009,898734016.0,3396494336.0,4295228416.0,1.4194363,0.038546808,0.18824427,0.11917451,1.0,0,0.0,0.070793182,0.034067139,0.0
CHE,THA,2010,1102833152.0,4346883072.0,5449716224.0,1.6751022,0.039327789,0.17673756,0.12950526,1.0,0,0.0,0.021078814,0.0091341902,0.0
CHE,THA,2011,1278304384.0,4864118272.0,6142423040.0,1.8722928,0.043659989,0.17412396,0.14592907,1.0,0,0.0,0.0,0.0,0.0
CHE,THA,2012,6163020800.0,5128904704.0,11291925504.0,3.2094769,0.051112048,0.17953616,0.16568686,1.0,0,0.0,0.0,0.0,0.0
CHE,THA,2013,7798589952.0,1536706176.0,9335296000.0,2.5839007,0.054249484,0.18269175,0.17281975,1.0,0,0.0,0.0,0.0,0.0
CHE,THA,2014,2985371648.0,1873877504.0,4859249152.0,1.3318722,0.048338253,0.18206964,0.15451482,1.0,0,0.0,0.0,0.0,0.0
CHE,THA,2015,2674394112.0,2385376000.0,5059769856.0,1.3446919,0.04050564,0.17901856,0.13168435,1.0,0,0.0,0.0,0.0,0.0
CHE,THA,2016,1942193664.0,4687147520.0,6629341184.0,1.7033086,0.035655092,0.1783314,0.1163618,1.0,0,0.0,0.0,0.0,0.0
CHE,THA,2017,3309489152.0,3894154240.0,7203643392.0,1.7766476,0.052750606,0.21692435,0.14152588,0.875,0,0.0,0.1181931,0.069473617,0.0
CHE,THA,2018,3453978112.0,2306408960.0,5760387072.0,1.3631302,0.061106652,0.25464204,0.13966098,1.0,0,0.0,0.23275511,0.10386276,0.0
CHE,THA,2019,1851480064.0,4807196672.0,6658676736.0,1.5425112,0.070612848,0.29051638,0.14145875,1.0,0,0.0,0.3432765,0.12926011,0.0
CHE,THA,2020,1718014976.0,6553024512.0,8271039488.0,2.0425701,0.0691493,0.289819,0.13886015,1.0,0,0.0,0.33105043,0.11336867,0.0
CHE,THA,2021,3565458432.0,1213300608.0,4778759168.0,1.1479477,0.073779337,0.28491145,0.15070982,1.0,0,0.0,0.31723735,0.10680696,0.0
CHE,THA,2022,4923079168.0,2593929728.0,7517008896.0,1.7600586,0.075531796,0.28189847,0.15593867,1.0,0,0.0,0.30614468,0.1048103,0.0
CHE,THA,2023,3123814912.0,2981332736.0,6038477312.0,1.4011991,0.070878126,0.27685577,0.14899626,1.0,0,0.0,0.29741129,0.10259804,0.0
CHE,ARE,1999,531360000.0,45654544.0,577014528.0,0.35848999,0.0096899429,0.12635918,0.044630438,0.5,0,0.0,0.018604636,0.00099331664,0.0
CHE,ARE,2000,526764736.0,80304832.0,607069568.0,0.34023708,0.0090035358,0.12322894,0.042522334,0.5,0,0.0,0.0065382943,0.0003074964,0.0
CHE,ARE,2001,621317312.0,83381240.0,704698560.0,0.38950515,0.008657936,0.12207656,0.041276116,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2002,868810496.0,283554976.0,1152365440.0,0.62181193,0.010394786,0.12593904,0.048036564,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2003,909603584.0,268915040.0,1178518656.0,0.58448595,0.01199435,0.12973157,0.053808115,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2004,1084195456.0,409157536.0,1493353088.0,0.67596149,0.013616156,0.134058,0.059112392,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2005,1295255296.0,558152320.0,1853407616.0,0.80009431,0.014062018,0.13669656,0.059869658,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2006,1566760576.0,534133984.0,2100894592.0,0.82570195,0.015000083,0.13945897,0.062598504,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2007,1773319296.0,275314528.0,2048633728.0,0.78031391,0.015163882,0.14084642,0.06265869,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2008,2722976000.0,398545184.0,3121521152.0,1.152195,0.016309001,0.14287819,0.066432126,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2009,2157484544.0,493140800.0,2650625280.0,1.0325168,0.017205389,0.143903,0.069584318,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2010,2236786432.0,705441600.0,2942228224.0,1.1280237,0.01859499,0.14601195,0.074118093,0.5,0,0.0,0.0,0.0,0.0
CHE,ARE,2011,3135821568.0,517574048.0,3653395712.0,1.309922,0.030034868,0.19698651,0.088737257,0.5,0,0.0,0.15669422,0.052317381,0.0
